RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B4-104293,2014/11/13 00:00:00+00,735,"S 27,CABLE to FRANKLIN",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7074
B4-103692,2014/11/11 00:00:00+00,435,33 at O,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7075
B4-103432,2014/11/10 00:00:00+00,854,"S 70,MONTEREY to SOUTH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7076
B4-101739,2014/11/04 00:00:00+00,2137,"R,N 46 to N 48",INJURY,SIDE SWIPE,2,1,NO,NO,NO,NO,NO,NO,NO,7077
B4-103867,2014/11/11 00:00:00+00,1300,"S 84,MANDARIN to PIONEERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7078
B4-101173,2014/11/03 00:00:00+00,530,4620 RANDOLPH at PARK LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7079
B4-102268,2014/11/06 00:00:00+00,1605,"W VAN DORN,SW 15 to FOLSOM CONNECTOR",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,7080
B4-104932,2014/11/08 00:00:00+00,940,S 56 at RED ROCK LN,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7081
B4-103440,2014/11/10 00:00:00+00,912,"NEBR HWY,OLD CHENEY to APPLES WAY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7082
B4-101742,2014/11/04 00:00:00+00,2151,"S 17,OTOE to WOODSVIEW",NON-INJ,PARKED,2,1,NO,NO,NO,YES,NO,NO,NO,7083
B4-104297,2014/11/13 00:00:00+00,800,S HAZELWOOD at DRIFTWOOD,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7084
B4-103703,2014/11/11 00:00:00+00,620,"W O,S CODDINGTON to W 20",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,YES,NO,7085
B4-101188,2014/11/03 00:00:00+00,750,"HOLDREGE,N 65 to N COTNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7086
B4-102270,2014/11/06 00:00:00+00,1525,"S 27,HEIDE to JANE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7087
B4-103868,2014/11/11 00:00:00+00,1315,"W BEAL,W BEAL CR to NW 4",INJURY,PARKED,2,3,NO,NO,NO,NO,NO,NO,NO,7088
B4-104337,2014/11/13 00:00:00+00,1103,O at 17,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7089
B4-104933,2014/11/15 00:00:00+00,946,"W VAN DORN,S CODDINGTON to SW 16",INJURY,RAN OFF ROAD,1,2,NO,NO,NO,NO,NO,YES,NO,7090
B4-103707,2014/11/11 00:00:00+00,640,"CORNHUSKER,ADAMS to N 19",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7091
B4-101801,2014/11/05 00:00:00+00,730,"N 14,TURTLE CREEK RD to FLETCHER",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,7092
B4-102305,2014/11/06 00:00:00+00,1725,S 10 at N,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7093
B4-101189,2014/11/03 00:00:00+00,100,"N 79,LEXINGTON to MEDICINE HAT RD",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7094
B4-103714,2014/11/11 00:00:00+00,651,"OLD CHENEY,S 45 to S 48",NON-INJ,SIDE SWIPE,3,0,NO,NO,NO,NO,NO,YES,NO,7095
B4-103872,2014/11/11 00:00:00+00,1338,"N 48,CLEVELAND to MADISON",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7096
B4-101198,2014/11/03 00:00:00+00,845,S 27 at SHERIDAN,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7097
B4-101811,2014/11/03 00:00:00+00,9999,5801 N 33 at NORTH STAR HS,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7098
B4-104935,2014/11/15 00:00:00+00,957,S 56 at PIONEERS,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7099
B4-104345,2014/11/13 00:00:00+00,1125,"S 70,A to TETON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7100
B4-102309,2014/11/06 00:00:00+00,1750,"NEBR HWY,S 27 to PIONEERS",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,7101
B4-104939,2014/11/15 00:00:00+00,950,"I 180,CORNHUSKER to R",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7102
B4-103715,2014/11/11 00:00:00+00,645,"S 9,F to G",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,7103
B4-101228,2014/11/03 00:00:00+00,1020,"N 13,Q to R",INJURY,TURNING,1,1,NO,YES,NO,NO,NO,NO,NO,7104
B4-103873,2014/11/11 00:00:00+00,925,"N ANTELOPE VALL,MILITARY to VIRGINIA",INJURY,SIDE SWIPE,2,1,NO,NO,NO,NO,NO,YES,NO,7105
B4-101819,2014/11/05 00:00:00+00,845,"S 11,L to M",NON-INJ H&R,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,7106
B4-104945,2014/11/15 00:00:00+00,1027,"ADAMS,N 68 to N COTNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7107
B4-103877,2014/11/11 00:00:00+00,9999,4801 N 15 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7108
B4-103716,2014/11/11 00:00:00+00,652,"S 9,HARRISON to PARK AV",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,7109
B4-104353,2014/11/13 00:00:00+00,1146,"N 27,FAIRFIELD to OLD DAIRY RD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7110
B4-102312,2014/11/06 00:00:00+00,1816,"O,48 to 50",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7111
B4-101237,2014/11/02 00:00:00+00,9999,"COTTONWOOD,N HAZELWOOD to SANDALWOOD",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7112
B4-101822,2014/11/05 00:00:00+00,855,"SUPERIOR,N 20 to N 21",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,YES,NO,7113
B4-104359,2014/11/13 00:00:00+00,9999,", to",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7114
B4-104947,2014/11/15 00:00:00+00,1030,"TIMBER RIDGE,SW 33 to W PEACH",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7115
B4-103884,2014/11/11 00:00:00+00,1411,"S 52,EVERETT to WASHINGTON",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7116
B4-103723,2014/11/11 00:00:00+00,650,N 14 at GARBER,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7117
B4-102313,2014/11/06 00:00:00+00,1712,"HOMESTEAD EXP,W VAN DORN to CITY LIMITS",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7118
B4-101245,2014/11/03 00:00:00+00,1210,1601 Q at PARKING LOT,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,7119
B4-104368,2014/11/14 00:00:00+00,1225,6100 O at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7120
B4-101861,2014/11/05 00:00:00+00,1125,"VINE,N 32 to N 33",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,YES,NO,7121
B4-104949,2014/11/15 00:00:00+00,1040,"N 66,KEARNEY to SEWARD",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,7122
B4-103724,2014/11/11 00:00:00+00,710,"SOUTH,S 47 to S 48",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7123
B4-103890,2014/11/11 00:00:00+00,1405,S 16 at WASHINGTON,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7124
B4-102340,2014/11/06 00:00:00+00,1925,"WASHINGTON,S 17 to S 18",INJURY,DRIVEWAY,1,1,YES,NO,NO,NO,NO,NO,NO,7125
B4-101880,2014/11/05 00:00:00+00,9999,635 J at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7126
B4-104379,2014/11/13 00:00:00+00,1320,"S 48,GLADE to NORMAL",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,7127
B4-104950,2014/11/15 00:00:00+00,1027,"ADAMS,N 68 to N COTNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7128
B4-101261,2014/11/03 00:00:00+00,1247,"ORCHARD,N 46 to N 48",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7129
B4-102356,2014/11/06 00:00:00+00,2015,S 9 at VAN DORN,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7130
B4-103891,2014/11/11 00:00:00+00,1445,N 40 at VINE,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7131
B4-103730,2014/11/11 00:00:00+00,715,"S 84,AUGUSTA DR to WENDELL WAY",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7132
B4-101926,2014/11/05 00:00:00+00,1507,"S 70,S WEDGEWOOD to TETON",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7133
B4-102367,2014/11/06 00:00:00+00,2103,1523 SUPERIOR at -,NON-INJ,,2,0,NO,NO,NO,NO,NO,NO,NO,7134
B4-104385,2014/11/13 00:00:00+00,1343,"O,25 to 26",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,NO,NO,7135
B4-103731,2014/11/11 00:00:00+00,9999,1820 CORNHUSKER at -,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,7136
B4-103904,2014/11/11 00:00:00+00,1548,"SUNRISE,ELDON to MULDER",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7137
B4-101262,2014/11/03 00:00:00+00,9999,371 W CHARLESTON at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7138
B4-101941,2014/11/05 00:00:00+00,1548,"S 21,K to L",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7139
B4-103732,2014/11/11 00:00:00+00,730,"VINE,N 45 to N 48",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7140
B4-102369,2014/11/06 00:00:00+00,2100,"SUMNER,PEPPER to S 26",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,7141
B4-103909,2014/11/11 00:00:00+00,1601,S 56 at PINE LAKE,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7142
B4-101267,2014/11/03 00:00:00+00,1320,N 44 at BALDWIN,INJURY,RIGHT ANGLE,2,1,NO,NO,YES,NO,NO,NO,NO,7143
B4-104398,2014/11/13 00:00:00+00,1405,"W A,S FOLSOM to SW 6",NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7144
B4-102445,2014/11/07 00:00:00+00,200,"N 27,O to P",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7145
B4-103733,2014/11/11 00:00:00+00,730,"K,S 14 to S 16",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7146
B4-101944,2014/11/05 00:00:00+00,1601,"S 56,HIGH to NEERPARK",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7147
B4-101268,2014/11/03 00:00:00+00,1245,"SHERIDAN,LAKE to PARK AV",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7148
B4-103914,2014/11/11 00:00:00+00,1610,S 10 at PARK AV,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7149
B4-104403,2014/11/13 00:00:00+00,1434,"O,24 to 25",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7150
B4-101946,2014/11/05 00:00:00+00,1607,"CORNHUSKER,I 180 to N 11",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,NO,NO,7151
B4-103734,2014/11/11 00:00:00+00,728,"TELLURIDE DR,N 23 to TELLURIDE CR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7152
B4-103922,2014/11/11 00:00:00+00,1645,"COLFAX,N 64 to N 65",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7153
B4-102463,2014/11/07 00:00:00+00,444,N 14 at SUPERIOR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7154
B4-101298,2014/11/03 00:00:00+00,1450,S 48 at C,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7155
B4-101954,2014/11/05 00:00:00+00,1620,N 84 at CORNHUSKER,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7156
B4-104416,2014/11/02 00:00:00+00,2200,2662 CORNHUSKER at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7157
B4-103741,2014/11/11 00:00:00+00,750,"NEBR HWY,PINE LAKE to S 70",INJURY,RAN OFF ROAD,1,2,NO,NO,NO,NO,NO,YES,NO,7158
B4-103935,2014/11/03 00:00:00+00,9999,"O,COTNER to LYNCREST",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7159
B4-101309,2014/11/03 00:00:00+00,1520,S 42 at DUXHALL DR,NON-INJ,RIGHT ANGLE,1,0,NO,YES,NO,NO,NO,NO,NO,7160
B4-102465,2014/11/07 00:00:00+00,9999,"S 10,PARK AV to SOUTH",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7161
B4-101968,2014/11/05 00:00:00+00,1650,"HUNTINGTON,N 56 to N 57",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,7162
B4-104417,2014/11/13 00:00:00+00,1545,S 27 at LAREDO,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7163
B4-103744,2014/11/11 00:00:00+00,753,"SUPERIOR,BEL RIDGE to N 19",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7164
B4-102474,2014/11/07 00:00:00+00,650,"OTOE,S 14 to S 16",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7165
B4-101314,2014/11/03 00:00:00+00,1531,EASTRIDGE at A,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7166
B4-103940,2014/11/11 00:00:00+00,1744,"STEINWAY,JEFFERY to SKYWAY",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7167
B4-101969,2014/11/05 00:00:00+00,1623,"OLD CHENEY,S 14 to S 16",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7168
B4-102504,2014/11/07 00:00:00+00,955,"N 9,P to Q",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,7169
B4-101333,2014/11/03 00:00:00+00,1611,"S 9,L to M",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7170
B4-103946,2014/11/11 00:00:00+00,9999,"CLEVELAND,DEAD END to N 35",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7171
B4-104418,2014/11/13 00:00:00+00,1538,"HOLDREGE,N 25 to N 26",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7172
B4-103747,2014/11/11 00:00:00+00,732,"VINE,EASTBOROUGH to N 70",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7173
B4-102544,2014/11/07 00:00:00+00,9999,"N ANTELOPE VALL,CORNHUSKER to DAWES",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7174
B4-101335,2014/11/03 00:00:00+00,9999,"N 28,HITCHCOCK to MERRILL",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7175
B4-103750,2014/11/11 00:00:00+00,800,"SUN VALLEY,OAK to SAUNDERS",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7176
B4-104421,2014/11/13 00:00:00+00,1600,S 48 at RANDOLPH,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7177
B4-103963,2014/11/11 00:00:00+00,1919,"A,KINGSTON to S 70",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7178
B4-101342,2014/11/03 00:00:00+00,1635,S 9 at M,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,7179
B4-102553,2014/11/07 00:00:00+00,9999,130 N 66 at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7180
B4-103752,2014/11/11 00:00:00+00,805,"N 16,Q to R",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7181
B4-104427,2014/11/13 00:00:00+00,9999,S 10 at N,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7182
B4-102555,2014/11/07 00:00:00+00,1210,RUSSELL at CORNHUSKER,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,YES,NO,7183
B4-104435,2014/11/13 00:00:00+00,1634,"N 45,R to VINE",NON-INJ,UNKNOWN,2,0,NO,NO,NO,NO,NO,NO,NO,7184
B4-104437,2014/11/13 00:00:00+00,1645,"O,8 to 9",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,YES,7185
B4-102556,2014/11/07 00:00:00+00,1210,"S 56,LOWELL to PIONEERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7186
B4-104438,1970/01/01 00:00:00+00,9999,"GARLAND,AMMON to N 70",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7187
B4-102571,2014/11/07 00:00:00+00,1253,"N 27,S to T",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7188
B4-102582,2014/11/07 00:00:00+00,9999,7001 S 14 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7189
B4-104441,2014/11/13 00:00:00+00,1705,NW 7 at ASTER RD,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7190
B4-104446,2014/11/13 00:00:00+00,1700,"I 180,CORNHUSKER to SUPERIOR",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,7191
B4-102583,2014/11/07 00:00:00+00,1336,"VINE,N 36 to N 37",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7192
B4-102615,2014/11/07 00:00:00+00,1529,HOLDREGE at N 86,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,7193
B4-104453,2014/11/13 00:00:00+00,1743,"S 13,ROSE to SUMNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7194
B4-104459,2014/11/13 00:00:00+00,1745,S 27 at TAMARIN RIDGE RD,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7195
B4-102617,2014/11/07 00:00:00+00,1525,"S 40,SMITH to VAN DORN",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,YES,7196
B4-102619,2014/11/07 00:00:00+00,1522,SUN VALLEY at CHARLESTON,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,YES,NO,7197
B4-104463,2014/11/13 00:00:00+00,1800,N 27 at TICONDEROGA,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,7198
B4-104464,2014/11/13 00:00:00+00,1802,"L,S 18 to S ANTELOPE VALL",INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,7199
B4-104477,2014/11/13 00:00:00+00,1844,"N 8,R to S",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,7200
B4-105748,2014/11/18 00:00:00+00,512,TOUZALIN at LOGAN,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7201
B4-105752,2014/11/18 00:00:00+00,558,"O,33 to 34",INJURY H&R,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,7202
B4-108176,2014/11/25 00:00:00+00,2150,"N COTNER,HOLDREGE to STARR",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,7203
B4-105753,2014/11/18 00:00:00+00,600,"N 27,S to T",INJURY,HEAD ON,2,2,NO,NO,NO,NO,NO,YES,NO,7204
B4-108260,2014/11/26 00:00:00+00,718,"N COTNER,ADAMS to CLEVELAND",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,YES,7205
B4-105754,2014/11/18 00:00:00+00,600,"GOTT,DEAD END to W HUGHES",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,7206
B4-108264,2014/11/26 00:00:00+00,739,N 84 at CORNHUSKER,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7207
B4-105756,2014/11/18 00:00:00+00,626,2300 S 16TH at -,INJURY,,1,1,NO,NO,NO,NO,NO,YES,NO,7208
B4-108275,2014/11/26 00:00:00+00,9999,"MICKAELA,LESTER to DEAD END",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7209
B4-105991,2014/11/18 00:00:00+00,2000,"S 18,D to E",NON-INJ H&R,HEAD ON,2,0,NO,NO,NO,NO,NO,YES,NO,7210
B4-104951,2014/11/15 00:00:00+00,9999,511 FLETCHER at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7211
B4-105765,2014/11/18 00:00:00+00,654,"VAN DORN,S 22 to WOODSDALE",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7212
B4-108286,2014/11/26 00:00:00+00,905,"C,S 24 to S 25",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7213
B4-106008,2014/11/18 00:00:00+00,2050,"SOUTH,S 11 to S 12",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7214
B4-105456,2014/11/17 00:00:00+00,820,LUCILE at PHARES DR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7215
B4-105770,2014/11/18 00:00:00+00,730,YELLOW KNIFE DR at N 80,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7216
B4-106041,2014/11/18 00:00:00+00,2320,"PAWNEE,S 12 to S 13",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7217
B4-108306,2014/11/26 00:00:00+00,1030,"R,N 60 to N COTNER",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7218
B4-104953,2014/11/15 00:00:00+00,1048,"VINE,N 40 to N 42",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,7219
B4-105457,2014/11/17 00:00:00+00,829,S 77 at GLYNOAKS,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7220
B4-107463,2014/11/23 00:00:00+00,1210,N 27 at OLD DAIRY RD,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,7221
B4-105460,2014/11/17 00:00:00+00,835,"RUSSELL,RUSSELL CR to N 57",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7222
B4-108323,2014/11/26 00:00:00+00,725,"3003 N 70,CASEYS to PARKING LOT",NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,7223
B4-105772,2014/11/18 00:00:00+00,9999,"Q,N 30 to N 30",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7224
B4-107472,2014/11/23 00:00:00+00,9999,"N,S 30 to S 31",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7225
B4-106044,2014/11/19 00:00:00+00,0,"STEPHANOS,ONYX to S 32",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7226
B4-104955,2014/11/15 00:00:00+00,1055,"I 180,CORNHUSKER to R",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7227
B4-108327,2014/11/26 00:00:00+00,1210,"NEBR HWY,S 48 to S 56",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7228
B4-105773,2014/11/18 00:00:00+00,753,N 32 at DUDLEY,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7229
B4-105465,2014/11/17 00:00:00+00,840,"L,S 55 to S 56",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,YES,7230
B4-106075,2014/11/19 00:00:00+00,630,"S 20,BURNHAM to STOCKWELL",NON-INJ,OTHER,3,0,NO,NO,NO,NO,NO,YES,NO,7231
B4-104956,2014/11/15 00:00:00+00,1104,"N 29,ORCHARD to Y",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7232
B4-107473,2014/11/22 00:00:00+00,1900,"LAKE,S 20 to S 22",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7233
B4-108364,2014/11/26 00:00:00+00,1415,3400 N 27 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7234
B4-105774,2014/11/18 00:00:00+00,755,"S WEDGEWOOD,ASPEN to WEDGEWOOD",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7235
B4-105470,2014/11/17 00:00:00+00,908,"N 44,CORNHUSKER to GLADSTONE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7236
B4-106079,2014/11/19 00:00:00+00,731,S 72 at HOLMES PARK RD,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7237
B4-104957,2014/11/15 00:00:00+00,1115,SOUTHWOOD DR at NEBR HWY,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7238
B4-107480,2014/11/23 00:00:00+00,1313,"N 27,T to VINE",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7239
B4-105111,2014/11/15 00:00:00+00,1828,"O,46 to 48",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,7240
B4-108372,2014/11/26 00:00:00+00,1500,"N 27,CENTER to THERESA/OVERPASS",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7241
B4-105778,2014/11/18 00:00:00+00,810,"S 38 CT,DEAD END to S 38",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7242
B4-105481,2014/11/17 00:00:00+00,9999,"S 70,SOUTHFORK to NEBR HWY",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7243
