RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B7-085480,2017/09/17 00:00:00+00,9999,740 G ST at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6246
B7-085484,2017/09/18 00:00:00+00,1352,S 48 at NEBR HWY,INJURY,TURNING,2,3,NO,NO,NO,NO,NO,YES,NO,6247
B7-085488,2017/09/16 00:00:00+00,1700,"HIGH,S 52 to S 54",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6248
B7-085495,2017/09/18 00:00:00+00,1437,N 27 at VINE,INJURY,TURNING,2,2,NO,NO,NO,NO,NO,NO,NO,6249
B7-085511,2017/09/18 00:00:00+00,1513,"S 70,A to TETON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6250
B7-085524,2017/09/18 00:00:00+00,9999,2525 PINE LAKE at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6251
B7-085530,2017/09/18 00:00:00+00,1600,"N 72,DOUGLAS to STANTON",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6252
B7-085535,2017/09/18 00:00:00+00,1620,"O,3 (OVERPASS) to 9",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6253
B7-085541,2017/09/18 00:00:00+00,1627,"S 27,KUCERA to WOODS BLVD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6254
B7-085547,2017/09/18 00:00:00+00,1540,"NW 42,W CUMING to W STANTON",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,6255
B7-085554,2017/09/18 00:00:00+00,1650,"NORMAL,FRANKLIN to SOUTH",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6256
B7-085558,2017/09/12 00:00:00+00,9999,6000 A at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6257
B7-085566,2017/09/18 00:00:00+00,1720,"S 16,ROSELYN to SOUTH",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,6258
B7-085577,2017/09/18 00:00:00+00,1747,"S COTNER,NEWTON to SOUTH",INJURY H&R,RIGHT ANGLE,1,2,NO,YES,NO,NO,NO,NO,NO,6259
B7-085579,2017/09/18 00:00:00+00,1733,"S 10,M to N",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6260
B7-085590,2017/09/18 00:00:00+00,1815,"S 70,STACY to LASALLE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6261
B7-085601,2017/09/18 00:00:00+00,1830,S 9 at M,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6262
B7-085616,2017/09/18 00:00:00+00,9999,"CALVERT,COUNTRY CLUB to DUNN",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6263
B7-085663,2017/09/18 00:00:00+00,9999,STARVIEW at SALT VALLEY VIEW,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6264
B7-085695,2017/09/18 00:00:00+00,9999,"J,MARSHALL to S 30",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,6265
B7-085696,2017/09/19 00:00:00+00,24,"J,MARSHALL to S 30",INJURY,OTHER,2,1,NO,NO,NO,YES,NO,NO,NO,6266
B7-083167,2017/09/12 00:00:00+00,1520,"N 48,DUDLEY to HOLDREGE",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6267
B7-084627,2017/09/16 00:00:00+00,920,S 31 at OLD CHENEY,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6268
B7-085936,2017/09/19 00:00:00+00,1714,VINE at N ANTELOPE VALL,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,6269
B7-088265,2017/09/25 00:00:00+00,1220,"DUDLEY,N 34 to N 35",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6270
B7-084630,2017/09/16 00:00:00+00,933,"O,26 to 27",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,6271
B7-085937,2017/09/19 00:00:00+00,1715,"HAVELOCK,N 69 to N 70",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6272
B7-083168,2017/09/12 00:00:00+00,1526,"S 48,COOPER to PRESCOTT",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,6273
B7-088266,2017/09/25 00:00:00+00,1207,S 56 at OLD CHENEY,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,6274
B7-084632,2017/09/16 00:00:00+00,920,207 S 9 at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6275
B7-085950,2017/09/19 00:00:00+00,1745,"N ANTELOPE VALL,MILITARY to SALT CREEK RDWY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6276
B7-083176,2017/09/12 00:00:00+00,1549,"G,S 11 to S 12",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6277
B7-088271,2017/09/25 00:00:00+00,1235,"O,70 to WEDGEWOOD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,YES,6278
B7-084634,2017/09/16 00:00:00+00,940,"J,S 33 to S 34",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6279
B7-085957,2017/09/19 00:00:00+00,1730,"N 60,BALDWIN to HUNTINGTON",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6280
B7-083209,2017/09/12 00:00:00+00,1720,"S 84,PIONEERS to PRESCOTT",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6281
B7-088283,2017/09/25 00:00:00+00,1315,S 10 & S 11 at E & D,NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6282
B7-084644,2017/09/16 00:00:00+00,1010,"CORNHUSKER,N 48 to SUPERIOR",NON-INJ,REAR END,4,0,NO,NO,NO,NO,NO,NO,NO,6283
B7-085962,2017/09/19 00:00:00+00,1810,SUPERIOR at INDUSTRIAL,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6284
B7-085983,2017/09/19 00:00:00+00,1302,1201 LINCOLN MAL at -,INJURY H&R,,1,1,NO,NO,NO,NO,NO,NO,NO,6285
B7-085990,2017/09/19 00:00:00+00,1806,6301 APPLES WAY at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6286
B7-086020,2017/09/19 00:00:00+00,2010,575 S 10 at -,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,6287
B7-086054,2017/09/19 00:00:00+00,2140,NW 12 at W BOND,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,6288
B7-086111,2017/09/20 00:00:00+00,138,"HAVELOCK,N 60 to N 61",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,6289
B7-086137,2017/09/20 00:00:00+00,635,"N 84,EAGLE CREST RD to HOLDREGE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6290
B7-086150,2017/09/20 00:00:00+00,752,"S 70,A to SUMNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6291
B7-086156,2017/09/20 00:00:00+00,755,S 28 at J,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,6292
B7-086159,2017/09/20 00:00:00+00,800,"S 40,LAKE to NORMAL",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,6293
B7-086185,2017/09/20 00:00:00+00,935,"N 11,O to P",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,6294
B7-086200,2017/09/20 00:00:00+00,1045,N 9 at S,NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,6295
B7-086217,2017/09/20 00:00:00+00,1120,"S 27,PINE LAKE to PORTER RIDGE",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,6296
B7-086221,2017/09/20 00:00:00+00,1135,N 9 at Q,INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,6297
B7-086247,2017/09/20 00:00:00+00,9999,1600 S 48 at -,NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,6298
B7-086265,2017/09/20 00:00:00+00,1318,"SUPERIOR,INDUSTRIAL to BAIR",INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,6299
B7-086273,2017/09/20 00:00:00+00,1330,"OLD CHENEY,S 52 to S 56",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,6300
B7-086318,2017/09/20 00:00:00+00,1530,"P,N 10 to N 9",NON-INJ,DRIVEWAY,1,0,NO,YES,NO,NO,NO,NO,NO,6301
B7-086335,2017/09/20 00:00:00+00,1614,"VAN DORN,S 70 to S 72",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6302
B7-086343,2017/09/20 00:00:00+00,1630,"SOUTH,S 51 to S 52",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6303
B7-086361,2017/09/20 00:00:00+00,1659,N 48 at R,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6304
B7-086412,2017/09/20 00:00:00+00,1914,48 at O,NON-INJ,RIGHT ANGLE,3,0,NO,NO,NO,NO,NO,YES,NO,6305
B7-086435,2017/09/20 00:00:00+00,2004,", to",INJURY,,1,1,NO,NO,NO,NO,NO,NO,NO,6306
B7-086454,2017/09/20 00:00:00+00,1645,"VINE,N 31 to N 32",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6307
B7-086572,2017/09/21 00:00:00+00,748,RANDOLPH at CAPITOL PKWY,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6308
B7-088299,2017/09/25 00:00:00+00,1416,"S 27,H to J",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,NO,NO,6309
B7-084645,2017/09/16 00:00:00+00,1020,"S 70,L to S WEDGEWOOD",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6310
B7-088300,2017/09/25 00:00:00+00,1415,"S 70,EDENTON to OLD CHENEY",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6311
B7-084653,2017/09/16 00:00:00+00,1054,"BRUMMOND,WHITLOCK RD to COLLISTER RD",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,6312
B7-088301,2017/09/25 00:00:00+00,1417,"S 13,BURNHAM to NEBR HWY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6313
B7-084664,2017/09/16 00:00:00+00,1121,TICONDEROGA at N 27,INJURY,TURNING,2,1,NO,NO,YES,NO,NO,YES,NO,6314
B7-088316,2017/09/25 00:00:00+00,1455,56 at O,NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,6315
B7-084683,2017/09/16 00:00:00+00,9999,"HAVELOCK,N 69 to N 70",INJURY,OTHER,1,1,NO,NO,YES,NO,NO,NO,NO,6316
B7-088318,2017/09/25 00:00:00+00,1457,"O,33 to 34",NON-INJ,SIDE SWIPE,3,0,NO,NO,NO,NO,NO,YES,NO,6317
B7-084711,2017/09/16 00:00:00+00,1305,"N 51,ADAMS to CLEVELAND",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6318
B7-088329,2017/09/25 00:00:00+00,1525,S 77 at A,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6319
B7-084751,2017/09/16 00:00:00+00,1510,"N ANTELOPE VALL,SALT CREEK RDWY to N 17",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,6320
B7-088333,2017/09/25 00:00:00+00,1537,S 14 at B,INJURY,RIGHT ANGLE,2,3,NO,NO,NO,NO,NO,NO,NO,6321
B7-084752,2017/09/16 00:00:00+00,1513,"NW 20,W Q to W S",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6322
B7-088335,2017/09/25 00:00:00+00,1540,N 52 at BENTON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6323
B7-084753,2017/09/16 00:00:00+00,1517,"O,40 to 42",INJURY,REAR END,3,1,NO,NO,NO,NO,NO,NO,NO,6324
B7-088342,2017/09/25 00:00:00+00,1558,"S 27,KUCERA to STOCKWELL",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,YES,6325
B7-084761,2017/09/16 00:00:00+00,1530,"BUTLER,N 12 to N 14",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6326
B7-088343,2017/09/25 00:00:00+00,1605,"S 10,C to D",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,6327
B7-088358,2017/09/25 00:00:00+00,1645,"ADAMS,N 64 to N 65",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6328
B7-088360,2017/09/25 00:00:00+00,1700,"NORMAL,S 70 to VAN DORN",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6329
B7-088366,2017/09/25 00:00:00+00,1712,"S 33,N to O",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6330
B7-088369,2017/09/25 00:00:00+00,1720,"NEBR HWY,S 27 to SOUTHWOOD DR",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,6331
B7-088372,2017/09/25 00:00:00+00,1730,"S 27,LAFAYETTE to VAN DORN",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,6332
B7-088388,2017/09/25 00:00:00+00,1826,N 14 at ADAMS,NON-INJ,RIGHT ANGLE,3,0,NO,NO,NO,NO,NO,NO,NO,6333
B7-088400,2017/08/26 00:00:00+00,9999,1530 S CODDINGTO at -,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,6334
B7-088416,2017/09/25 00:00:00+00,1935,S 14 at NEBR HWY,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6335
B7-088425,2017/09/25 00:00:00+00,2006,"SUMNER,S 8 to S 9",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6336
B7-088435,2017/09/25 00:00:00+00,2010,"PINE LAKE,S 61 to S 66",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,6337
B7-088444,2017/09/25 00:00:00+00,2059,N 84 at COLLEGE PARK RD,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6338
B7-088446,2017/09/25 00:00:00+00,2106,VAN DORN at PARK BLVD,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,6339
B7-088459,2017/09/25 00:00:00+00,1000,S 48 at NORMAL,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6340
B7-088463,2017/09/25 00:00:00+00,1450,1000 S 70 at EAST HIGH SCHOOL,INJURY,,2,1,NO,NO,NO,NO,NO,YES,NO,6341
B7-088469,2017/09/25 00:00:00+00,2232,"N 9,R to S",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,6342
B7-083214,2017/09/12 00:00:00+00,1740,"S 27,KUCERA to WOODS BLVD",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6343
B7-084774,2017/09/16 00:00:00+00,9999,"S 12,A to WASHINGTON",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6344
B7-084775,2017/09/16 00:00:00+00,1615,33 at O,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,6345
B7-084785,2017/09/16 00:00:00+00,1630,SHERIDAN at S 40,NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6346
B7-084864,2017/09/16 00:00:00+00,1925,N 64 at LOGAN,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6347
B7-084877,2017/09/16 00:00:00+00,1730,4411 N 27 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,6348
B7-085004,2017/09/17 00:00:00+00,233,N 27 at Y,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6349
B7-085037,2017/09/17 00:00:00+00,9999,"STATE FAIR PARK,N 27 ACCESS to KIMCO PL",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,YES,NO,NO,NO,NO,6350
B7-085057,2017/09/17 00:00:00+00,1028,"N 27,TICONDEROGA to SUPERIOR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6351
B7-085058,2017/09/17 00:00:00+00,1000,"ATWOOD LN,N 23 to N 21",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6352
B7-085063,2017/09/17 00:00:00+00,1050,PINE LAKE at RIDGE RD,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6353
B7-085069,2017/09/17 00:00:00+00,1110,"S 27,NEBR HWY to WOODS BLVD",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,6354
B7-085074,2017/09/17 00:00:00+00,9999,"BUTLER,N 12 to N 14",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6355
B7-085090,2017/09/17 00:00:00+00,0,"INDIGO RD,N 14 to N 15",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6356
B7-085098,2017/09/17 00:00:00+00,9999,6700 N 27 at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6357
B7-085112,2017/09/17 00:00:00+00,30,2340 W O at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6358
B7-085114,2017/09/17 00:00:00+00,1342,"S 13,HARRISON to HILL ST",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,6359
B7-085136,2017/09/16 00:00:00+00,9999,1527 S 20 at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6360
B7-083240,2017/09/12 00:00:00+00,1800,"G,S 11 to S 12",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,6361
B7-083320,2017/09/13 00:00:00+00,35,"S 16,E to F",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,6362
B7-083354,2017/09/13 00:00:00+00,635,S 27 at F,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,6363
B7-083356,2017/09/13 00:00:00+00,9999,"N 51,DUDLEY to STARR",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6364
B7-083359,2017/09/13 00:00:00+00,735,N 48 at HOLDREGE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6365
B7-083361,2017/09/13 00:00:00+00,743,N 25 at HOLDREGE,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,6366
B7-083367,2017/09/13 00:00:00+00,745,"S 48,LINDEN to SPRUCE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6367
B7-083372,2017/09/13 00:00:00+00,802,S 27 at NEBR HWY,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,6368
B7-083373,2017/09/13 00:00:00+00,805,PIONEERS at NEBR HWY,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,6369
B7-083384,2017/09/13 00:00:00+00,845,"HAVELOCK,N 64 to N 65",INJURY H&R,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,6370
B7-083388,2017/09/13 00:00:00+00,849,"NEBR HWY,S 27 to PIONEERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6371
B7-083390,2017/09/13 00:00:00+00,845,"N 64,BALLARD to HAVELOCK",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,6372
B7-083421,2017/09/13 00:00:00+00,1055,N 63 at MORRILL,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,6373
B7-083432,2017/09/13 00:00:00+00,1155,N 33 at HOLDREGE,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,6374
B7-083481,2017/09/13 00:00:00+00,1416,"LEIGHTON,N 48 to N 49",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,6375
B7-083487,2017/09/07 00:00:00+00,9999,1235 W O at -,NON-INJ,,2,0,NO,NO,NO,NO,NO,NO,NO,6376
B7-083526,2017/09/13 00:00:00+00,1554,"A,FALL CREEK to S 56",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6377
B7-083529,2017/09/13 00:00:00+00,1615,OLD CHENEY at NEBR HWY,INJURY,TURNING,3,1,NO,NO,NO,NO,NO,YES,NO,6378
B7-083530,2017/09/13 00:00:00+00,9999,"S 10,F to G",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6379
B7-083541,2017/09/13 00:00:00+00,1637,S 21 at A,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,6380
B7-083557,2017/09/13 00:00:00+00,1715,"N COTNER,VINE to X",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,6381
B7-083566,2017/09/13 00:00:00+00,1630,"N 48,VINE to W",INJURY,REAR END,3,2,NO,NO,NO,NO,NO,YES,NO,6382
B7-083600,2017/09/06 00:00:00+00,9999,"S 45,F to RANDOLPH",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6383
B7-083606,2017/09/13 00:00:00+00,1926,"N 15,WHITEWATER LN to SALIDA DR",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,6384
B7-083609,2017/09/13 00:00:00+00,1937,"ADAMS,N 70 to N 72",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6385
B7-083611,2017/09/13 00:00:00+00,1300,2993 CRESCENT at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,6386
B7-083632,2017/09/13 00:00:00+00,2020,"O,14 to CENTENNIAL MALL",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6387
B7-083636,2017/09/13 00:00:00+00,2055,"N 70,LYNN to VINE",INJURY,REAR END,2,1,NO,NO,YES,NO,NO,NO,NO,6388
B7-083663,2017/09/13 00:00:00+00,2220,"N 9,O to P",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,6389
B7-083738,2017/09/14 00:00:00+00,600,N 30 & N 32 at Y & ORCHARD,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,6390
B7-083755,2017/09/14 00:00:00+00,740,"K,S 10 to S 11",INJURY,DRIVEWAY,1,1,NO,YES,NO,NO,NO,YES,NO,6391
B7-083757,2017/09/14 00:00:00+00,753,S 13 at VAN DORN,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6392
B7-083780,2017/09/04 00:00:00+00,845,"NORMAL,MYRTLE to S 52",NON-INJ,REAR END,4,0,NO,NO,NO,NO,NO,YES,NO,6393
B7-083790,2017/09/14 00:00:00+00,743,N 27 at CORNHUSKER,INJURY,DRIVEWAY,1,1,NO,YES,NO,NO,NO,NO,NO,6394
B7-083807,2017/09/14 00:00:00+00,1045,S 56 at NEBR HWY,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,6395
B7-083810,2017/09/14 00:00:00+00,1000,3400 N 85 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,6396
B7-083816,2017/09/14 00:00:00+00,1220,"N 27,T to VINE",INJURY H&R,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,6397
B7-083823,2017/09/11 00:00:00+00,600,N 68 at AYLESWORTH,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6398
B7-083828,2017/09/14 00:00:00+00,1200,N 37 at BALDWIN,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,6399
B7-083829,2017/09/14 00:00:00+00,1350,"N 34,HOLDREGE to STARR",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,YES,6400
B7-092043,2017/10/05 00:00:00+00,745,"N 84,WINDMILL DR to ADAMS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6401
B7-092050,2017/10/05 00:00:00+00,800,N 61 at ADAMS,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6402
B7-092052,2017/10/05 00:00:00+00,755,"O,84 to RUSSWOOD PKWY",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,6403
B7-092054,2017/10/05 00:00:00+00,815,"NW 1,W HIGHLAND to W SUPERIOR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6404
B7-092055,2017/10/05 00:00:00+00,815,"S 14,GALLOWAY to ABERDEEN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6405
B7-092064,2017/10/05 00:00:00+00,815,"A,GOODHUE BLVD to S 16",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6406
B7-092069,2017/10/05 00:00:00+00,912,N 49 at CLEVELAND,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,6407
B7-092072,2017/10/05 00:00:00+00,922,"S 27,NEBR HWY to WOODS BLVD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6408
B7-092076,2017/10/05 00:00:00+00,936,VINE at N ANTELOPE VALL,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,6409
B7-092078,2017/10/05 00:00:00+00,940,"S 48,A to S COTNER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6410
B7-092088,2017/10/05 00:00:00+00,1010,S 14 at CALVERT,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,YES,6411
B7-092104,2017/10/05 00:00:00+00,9999,"N 32,U to VINE",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,6412
B7-092125,2017/10/05 00:00:00+00,1155,OLD CHENEY at NEBR HWY,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,6413
B7-092133,2017/10/05 00:00:00+00,1232,"S 70,A to SUMNER",INJURY,REAR END,4,2,NO,NO,NO,NO,NO,YES,NO,6414
B7-092137,2017/10/05 00:00:00+00,1245,N 27 at KNOX,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,6415
B7-092146,2017/10/05 00:00:00+00,1305,S 13 at K,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,6416
B7-092148,2017/10/05 00:00:00+00,1230,"S 70,A to SUMNER",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,6417
B7-092159,2017/10/05 00:00:00+00,1326,"S 70,PIONEER WOODS DR to PIONEERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,6418
B7-092178,2017/10/05 00:00:00+00,1420,"S 10,H to LINCOLN MALL",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,6419
