RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B5-101987,2015/11/01 00:00:00+00,430,"W A,SW 24 to SW 27",INJURY,OTHER,1,1,NO,NO,NO,NO,NO,NO,NO,7289
B5-104754,2015/11/09 00:00:00+00,921,25 at O,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7290
B5-100493,2015/10/27 00:00:00+00,1715,"S 17,A to WASHINGTON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7291
B5-105504,2015/11/11 00:00:00+00,1215,"A,S 48 to S 49",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7292
B5-103959,2015/11/06 00:00:00+00,2025,"O,84 to CITY LIMITS",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,7293
B5-102688,2015/11/03 00:00:00+00,742,"S 56,GLADE to NEWTON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7294
B5-103232,2015/11/04 00:00:00+00,9999,"HUNTINGTON,N 56 to N 57",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7295
B5-101337,2015/10/30 00:00:00+00,1232,"O,68 to 70",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7296
B5-101991,2015/11/01 00:00:00+00,430,"S 16,F to G",NON-INJ,PARKED,4,0,NO,NO,NO,NO,NO,YES,NO,7297
B5-104789,2015/11/09 00:00:00+00,1110,"BALDWIN,N 60 to N 61",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7298
B5-100501,2015/10/27 00:00:00+00,9999,1601 N 84 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7299
B5-105507,2015/11/11 00:00:00+00,1453,"N 48,PIERCE to SUPERIOR",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7300
B5-101357,2015/10/30 00:00:00+00,9999,"NW 7,W S to SAILSIDE",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7301
B5-104791,2015/11/09 00:00:00+00,1120,"N 48,DUDLEY to HOLDREGE",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7302
B5-103238,2015/11/04 00:00:00+00,1758,"N 84,BLUE SKY to COLLEGE PARK RD",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7303
B5-102003,2015/11/01 00:00:00+00,640,"DUXHALL DR,S 40 to S 41",NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,NO,NO,7304
B5-104069,2015/11/07 00:00:00+00,450,2545 THERESA at -,NON-INJ H&R,,3,0,NO,NO,NO,NO,NO,NO,NO,7305
B5-102706,2015/11/03 00:00:00+00,822,JAMESON SOUTH at CANTERBURY,NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,7306
B5-104816,2015/11/09 00:00:00+00,1230,"PIONEERS,PAGODA to S 84",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7307
B5-105513,2015/11/11 00:00:00+00,1515,"SUPERIOR,I 180 to I 180",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7308
B5-100540,2015/10/27 00:00:00+00,1941,"O,63 to 66",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7309
B5-101362,2015/10/30 00:00:00+00,9999,"6301 APPLES WAY,TEXAS ROADHOUSE to",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7310
B5-102722,2015/11/03 00:00:00+00,939,"S 27,B to C",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,7311
B5-103240,2015/11/04 00:00:00+00,1800,"OLD CHENEY,ABBOTT to S 45",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7312
B5-102023,2015/11/01 00:00:00+00,750,"N 27,WILDCAT DR to CITY LIMITS",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7313
B5-104110,2015/11/07 00:00:00+00,950,"ROBIN,ROBIN CT to S 61",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7314
B5-104834,2015/11/09 00:00:00+00,1310,"OLD CHENEY,S 48 to S 49",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7315
B5-100547,2015/10/27 00:00:00+00,9999,1617 DEWEESE at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7316
B5-101365,2015/10/23 00:00:00+00,1415,S 58 at OLD CHENEY,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7317
B5-102735,2015/11/03 00:00:00+00,1022,S 20 at GARFIELD,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7318
B5-105514,2015/11/10 00:00:00+00,9999,"S,N 15 to N 16",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7319
B5-102035,2015/11/01 00:00:00+00,9999,1910 SW 27 at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7320
B5-103253,2015/11/04 00:00:00+00,1900,S 16 at K,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7321
B5-104116,2015/11/07 00:00:00+00,1018,"N 27,FAIRFIELD to KNOX",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7322
B5-104837,2015/11/09 00:00:00+00,1305,"SUPERIOR,BEL RIDGE to N 14",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7323
B5-101369,2015/10/30 00:00:00+00,1429,"N 27,CLEVELAND to CORNHUSKER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7324
B5-105522,2015/11/11 00:00:00+00,1531,N 22 at Q,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7325
B5-100580,2015/10/27 00:00:00+00,2302,"HWY 34,I 80 to W FLETCHER",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,7326
B5-102738,2015/11/03 00:00:00+00,1045,130 N 66 at -,NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,7327
B5-103263,2015/11/04 00:00:00+00,1942,"W Q,CAPITOL BEACH to BROOKSIDE",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7328
B5-104131,2015/11/06 00:00:00+00,9999,1618 SOUTH at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7329
B5-102043,2015/11/01 00:00:00+00,935,SOMERSET at SHERWOOD,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7330
B5-104847,2015/11/09 00:00:00+00,1352,S 40 at NEBR HWY,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,7331
B5-102746,2015/11/03 00:00:00+00,1111,O at COTNER,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7332
B5-102047,2015/11/01 00:00:00+00,1000,"S 48,ANTELOPE CREEK to VAN DORN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7333
B5-104134,2015/11/07 00:00:00+00,145,"N 33,CORNHUSKER to MADISON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7334
B5-103298,2015/11/04 00:00:00+00,2126,"P,N 30 to N 31",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7335
B5-105525,2015/11/11 00:00:00+00,1522,"N 28,FAIR to HITCHCOCK",NON-INJ H&R,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,7336
B5-100582,2015/10/27 00:00:00+00,2310,"S 48,ANTELOPE CREEK to VAN DORN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7337
B5-101392,2015/10/31 00:00:00+00,1540,NEBR HWY at ARAPAHOE,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,7338
B5-104853,2015/11/09 00:00:00+00,1407,N 48 at R,INJURY H&R,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,7339
B5-102050,2015/11/01 00:00:00+00,1010,"PIONEERS,RIDGEVIEW to S 70",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,7340
B5-102766,2015/11/03 00:00:00+00,1155,N 48 at W,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7341
B5-104146,2015/11/07 00:00:00+00,1210,S 46 at J,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,YES,NO,7342
B5-103343,2015/11/05 00:00:00+00,319,N 27 at VINE,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7343
B5-101415,2015/10/30 00:00:00+00,1636,"R,N 48 to N 50",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,7344
B5-105526,2015/11/11 00:00:00+00,1534,"S 9,K to L",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7345
B5-100639,2015/10/28 00:00:00+00,711,"FOLSOM BYPASS,FOLSOM CONNECTOR to W PROSPECTOR PL",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,7346
B5-104878,2015/11/09 00:00:00+00,1510,S 79 at VAN DORN,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7347
B5-105532,2015/11/11 00:00:00+00,1130,6100 O ST at QDOBA,NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,7348
B5-102771,2015/11/03 00:00:00+00,1200,N 28 at -,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,7349
B5-101420,2015/10/30 00:00:00+00,1650,"OLD CHENEY,ABBOTT to S 45",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7350
B5-100643,2015/10/28 00:00:00+00,745,"A,REGENCY to S 70",NON-INJ,DRIVEWAY,4,0,NO,NO,NO,NO,NO,NO,NO,7351
B5-104151,2015/11/07 00:00:00+00,1220,"CORNHUSKER,N 11 to N 14",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,7352
B5-103357,2015/11/05 00:00:00+00,545,"S 48,NEWTON to SOUTH",INJURY,DRIVEWAY,3,1,NO,NO,NO,NO,NO,NO,NO,7353
B5-102052,2015/11/01 00:00:00+00,1020,S 10 at M,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7354
B5-104880,2015/11/09 00:00:00+00,1515,"S 14,THUNDERBIRD to DENSMORE",INJURY,DRIVEWAY,3,3,NO,NO,NO,NO,NO,NO,NO,7355
B5-105535,2015/11/11 00:00:00+00,1640,"O,12 to 13",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7356
B5-103365,2015/11/05 00:00:00+00,635,"P,N 12 to N 13",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7357
B5-104152,2015/11/07 00:00:00+00,1224,"CORNHUSKER,I 180 to N 11",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7358
B5-104887,2015/11/09 00:00:00+00,1530,"S 9,N to O",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,7359
B5-102054,2015/11/01 00:00:00+00,9999,"SW 10,W A to W C",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7360
B5-100690,2015/10/28 00:00:00+00,820,5010 O at -,INJURY,,1,1,YES,NO,NO,NO,NO,YES,NO,7361
B5-101425,2015/10/30 00:00:00+00,1700,"VINE,EASTBOROUGH to N 70",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7362
B5-102774,2015/11/03 00:00:00+00,1201,"S 10,N to O",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7363
B5-105537,2015/11/11 00:00:00+00,1647,"O,12 to 13",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7364
B5-102782,2015/11/03 00:00:00+00,1240,"S 17,HARWOOD to SOUTH",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,7365
B5-101441,2015/10/30 00:00:00+00,1735,"N 48,FREMONT to HARTLEY",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,7366
B5-100706,2015/10/28 00:00:00+00,1213,S 45 at OLD CHENEY,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,7367
B5-102095,2015/11/01 00:00:00+00,1225,N 56 at LEIGHTON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7368
B5-104168,2015/11/06 00:00:00+00,9999,5210 N 27 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7369
B5-103382,2015/11/05 00:00:00+00,750,"NEBR HWY,EIGER DR to S 84",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7370
B5-104906,2015/11/09 00:00:00+00,1619,S 44 at L,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7371
B5-105546,2015/11/11 00:00:00+00,1723,N 49 at VINE,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7372
B5-102807,2015/11/03 00:00:00+00,1340,"OLD CHENEY,S 25 to S 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7373
B5-102111,2015/11/01 00:00:00+00,1330,N 29 at VINE,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7374
B5-103383,2015/11/05 00:00:00+00,800,"N 9,O to P",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7375
B5-104177,2015/11/07 00:00:00+00,1345,N 9 at P,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7376
B5-104913,2015/11/09 00:00:00+00,1640,"N 27,HOLDREGE to STARR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7377
B5-100708,2015/10/28 00:00:00+00,9999,"WALKER,N 67 to N 68",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7378
B5-101444,2015/10/30 00:00:00+00,1720,"O,10 to 11",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7379
B5-105549,2015/11/11 00:00:00+00,1740,"S 27,JAMESON NORTH to TIERRA",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,7380
B5-101446,2015/10/30 00:00:00+00,1745,VAN DORN at NORMAL,INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7381
B5-104924,2015/11/09 00:00:00+00,1712,"NEBR HWY,EIGER DR to S 84",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7382
B5-102140,2015/11/01 00:00:00+00,1516,"O,52 to 53",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7383
B5-100733,2015/10/28 00:00:00+00,1320,"N 48,WILSHIRE to Y",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7384
B5-102809,2015/11/03 00:00:00+00,1357,4700 N 27 at -,NON-INJ,,2,0,NO,NO,NO,NO,NO,YES,NO,7385
B5-103384,2015/11/05 00:00:00+00,803,"O,30 to 31",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7386
B5-104181,2015/11/07 00:00:00+00,1357,"N 84,CORNHUSKER to FLETCHER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7387
B5-105551,2015/11/11 00:00:00+00,1800,S 27 at YANKEE HILL,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7388
B5-104183,2015/11/07 00:00:00+00,9999,33 at O,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7389
B5-103388,2015/11/05 00:00:00+00,811,"BRIARPARK,HALLCLIFFE RD to RENTWORTH DR",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,7390
B5-102820,2015/11/03 00:00:00+00,1418,2635 N 63 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7391
B5-104940,2015/11/09 00:00:00+00,1730,"S 14,MOCKINGBIRD N to PINE LAKE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7392
B5-102143,2015/11/01 00:00:00+00,1524,"N 27,O to P",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7393
B5-101449,2015/10/30 00:00:00+00,1755,S 70 at PIONEER WOODS DR,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7394
B5-100742,2015/10/28 00:00:00+00,1349,"S 10,HILL ST to VAN DORN",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7395
B5-105552,2015/11/11 00:00:00+00,1741,S 17 at SOUTH,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7396
B5-104187,2015/11/09 00:00:00+00,1420,N 84 at FREMONT,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7397
B5-103406,2015/11/05 00:00:00+00,935,N 33 at HOLDREGE,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,YES,7398
B5-102823,2015/11/03 00:00:00+00,1443,"ADAMS,DOROTHY to N 75",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,7399
B5-101458,2015/10/30 00:00:00+00,1820,"CORNHUSKER,N 84 to CITY LIMITS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7400
B5-102160,2015/11/01 00:00:00+00,1605,"S 18,B to C",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7401
B5-100759,2015/10/28 00:00:00+00,1451,"S 40,A to WASHINGTON",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,7402
B5-104987,2015/11/09 00:00:00+00,2016,S 23 at RANDOLPH BYPASS,INJURY,TURNING,1,1,NO,YES,NO,NO,NO,NO,NO,7403
B5-105557,2015/11/11 00:00:00+00,1825,"CORNHUSKER,N 48 to SUPERIOR",NON-INJ,DRIVEWAY,2,0,NO,NO,YES,NO,NO,NO,NO,7404
B5-104191,2015/11/07 00:00:00+00,9999,"COUNTRY HILL RD,COUNTRY HILL CR to S 52",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7405
B5-103413,2015/11/05 00:00:00+00,945,"W O,1 to SUN VALLEY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7406
B5-100771,2015/10/28 00:00:00+00,1500,N 16 at VINE,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,7407
B5-102196,2015/11/01 00:00:00+00,1757,"G,S 10 to S 11",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,YES,NO,7408
B5-101470,2015/10/30 00:00:00+00,1845,N 44 at Q,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7409
B5-102832,2015/11/03 00:00:00+00,1455,"N COTNER,FAIRFAX to HOLDREGE",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7410
B5-104998,2015/11/09 00:00:00+00,2118,"N 35,ADAMS to CORNHUSKER",NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7411
B5-105559,2015/11/11 00:00:00+00,1803,"S 27,LAREDO to RIDGELINE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7412
B5-104197,2015/11/07 00:00:00+00,1454,"N 84,MARKET DR to FREMONT",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7413
B5-103422,2015/11/05 00:00:00+00,1010,S 54 at LOCUST,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7414
B5-100772,2015/10/28 00:00:00+00,1350,"O,26 to 27",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7415
B5-105025,2015/11/09 00:00:00+00,2236,"I 80,I 180 to N 14",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,7416
B5-102209,2015/11/01 00:00:00+00,1822,OLD CHENEY at WARLICK,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,7417
B5-101471,2015/10/30 00:00:00+00,1852,"PINE LAKE,RIDGE RD to S 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7418
B5-102834,2015/11/03 00:00:00+00,1458,"N 33,VINE to W",NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7419
B5-105569,2015/11/11 00:00:00+00,1901,"N 27,PEAR to VINE",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7420
B5-103424,2015/11/05 00:00:00+00,1005,"O,46 to 48",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7421
B5-104208,2015/11/07 00:00:00+00,1518,"WOODS BLVD,DEAD END to S 27",INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,7422
B5-105040,2015/11/10 00:00:00+00,55,N ANTELOPE VALL at N 17,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7423
B5-102212,2015/11/01 00:00:00+00,1832,S 11 at WASHINGTON,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7424
B5-100783,2015/10/28 00:00:00+00,1542,31 at O,NON-INJ H&R,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7425
B5-102836,2015/11/03 00:00:00+00,1457,"SPRUCE,S 48 to S 49",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7426
B5-101480,2015/10/30 00:00:00+00,1905,"R,N 60 to N COTNER",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7427
B5-105579,2015/11/11 00:00:00+00,1948,"N 27,T to VINE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7428
B5-101481,2015/10/30 00:00:00+00,1932,"CORNHUSKER,N 33 to N 35",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7429
B5-100814,2015/10/28 00:00:00+00,9999,N 27 at WHITEHEAD DR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7430
B5-102845,2015/11/03 00:00:00+00,1539,PETER PAN PARK at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7431
B5-104219,2015/11/07 00:00:00+00,822,"CLINTON,N 28 to N 29",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7432
B5-102275,2015/11/01 00:00:00+00,9999,UNKNOWN at -,NON-INJ,UNKNOWN,1,0,NO,NO,NO,NO,NO,NO,NO,7433
B5-103432,2015/11/05 00:00:00+00,1045,"HOLDREGE,N 62 to VALLEY VIEW",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7434
B5-105071,2015/11/10 00:00:00+00,745,"S 9,M to N",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,NO,NO,7435
B5-105583,2015/11/11 00:00:00+00,2005,N 27 at FAIRFIELD,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,7436
B5-104227,2015/11/07 00:00:00+00,1624,"S 48,LASALLE to SPRUCE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7437
B5-105087,2015/11/10 00:00:00+00,854,"A,BROADMOORE to KINGSTON",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7438
B5-103437,2015/11/05 00:00:00+00,1110,"P,N 10 to N 11",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,YES,7439
B5-102851,2015/11/03 00:00:00+00,1420,"N 63,ADAMS to DELHAY",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7440
B5-102319,2015/11/02 00:00:00+00,450,"NORMAL,S 39 to S 40",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7441
B5-100818,2015/10/28 00:00:00+00,1805,"A,EASTRIDGE to S 56",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7442
B5-101508,2015/10/30 00:00:00+00,2030,"OLD CHENEY,S 25 to S 27",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7443
B5-104277,2015/11/07 00:00:00+00,1945,NW 48 at W ADAMS,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7444
B5-105595,2015/11/11 00:00:00+00,2034,48 at O,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,7445
B5-105109,2015/11/10 00:00:00+00,1050,"S 27,ARLINGTON to SUMNER",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,7446
B5-100827,2015/10/28 00:00:00+00,1748,"INDIAN HILLS,ARROWHEAD to SANDALWOOD",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,7447
B5-102855,2015/11/03 00:00:00+00,1539,"N 32,W to X",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7448
B5-101512,2015/10/30 00:00:00+00,2101,"K,S 20 to S 21",NON-INJ,REAR END,4,0,NO,NO,NO,NO,NO,NO,NO,7449
B5-102328,2015/11/02 00:00:00+00,9999,UNKNOWN at -,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7450
B5-103460,2015/11/05 00:00:00+00,1120,635 J STREET at -,NON-INJ,,1,0,NO,NO,NO,NO,NO,NO,NO,7451
B5-105687,2015/11/12 00:00:00+00,740,"PIONEERS,S 43 to S 44",INJURY,REAR END,4,1,NO,NO,NO,NO,NO,NO,NO,7452
B5-102857,2015/11/03 00:00:00+00,1615,BUFFALO CREEK at EAGLE RIDGE CR,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7453
B5-103479,2015/11/05 00:00:00+00,1416,"S 17,HARWOOD to SOUTH",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7454
B5-105125,2015/11/10 00:00:00+00,1140,VALLEY FORGE at BOSTON,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7455
B5-100841,2015/10/28 00:00:00+00,9999,"HAPPY HOLLOW LN,CUMBERLAND to STEPHANIE LN",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7456
B5-101520,2015/10/30 00:00:00+00,2110,"S 76,HAMANN MEADOWS to CRYSTAL CT",INJURY,PARKED,2,1,NO,NO,NO,NO,NO,NO,NO,7457
B5-102343,2015/11/02 00:00:00+00,730,"VAN DORN,DEVONSHIRE to S 74",INJURY,RIGHT ANGLE,1,1,NO,YES,NO,NO,NO,NO,NO,7458
B5-104281,2015/11/07 00:00:00+00,1950,3951 N 27 at APPLEBEES,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7459
B5-105692,2015/11/12 00:00:00+00,805,"SUPERIOR,I 180 to N 7",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7460
B5-102873,2015/11/03 00:00:00+00,1643,"SOUTH,S 16 to S 17",INJURY,OTHER,1,1,YES,NO,NO,NO,NO,YES,NO,7461
