RKY,DOA,TOA,LOCAT,TYPE,ACTION,NUV,NOI,PED,BIKE,MC,MOPED,TRAIN,TRUCK,BUS,FID
B6-093278,2016/10/05 00:00:00+00,850,"DODGE,N 24 to N 23",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,NO,NO,7036
B6-097737,2016/10/13 00:00:00+00,9999,"STEINWAY,GLENHAVEN to N 73",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7037
B6-095384,2016/10/11 00:00:00+00,1110,"I 80,N 27 to CITY LIMITS WEST",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7038
B6-094514,2016/10/08 00:00:00+00,1615,4131 PIONEER WOO at BIRKENSTOCK,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7039
B6-095889,2016/10/12 00:00:00+00,1934,"O,63 to EASTRIDGE",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,7040
B6-092699,2016/10/03 00:00:00+00,1627,"S 13,B to C",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7041
B6-096510,2016/10/14 00:00:00+00,1615,"S 70,SHAMROCK to VAN DORN",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,7042
B6-097747,2016/10/18 00:00:00+00,925,N 70 at VINE,NON-INJ,OTHER,2,0,NO,NO,NO,NO,NO,YES,NO,7043
B6-093959,2016/10/07 00:00:00+00,710,"NEBR HWY,S 27 to SOUTHWOOD DR",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7044
B6-095397,2016/10/12 00:00:00+00,1214,"INFINITY CT, to",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7045
B6-093284,2016/10/05 00:00:00+00,915,"NEBR HWY,OLD CHENEY to S 56",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7046
B6-094515,2016/10/08 00:00:00+00,1619,W 22 at W O,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7047
B6-097755,2016/10/18 00:00:00+00,947,S 12 - S 13 at F - G,INJURY,RIGHT ANGLE,2,1,NO,YES,NO,NO,NO,NO,NO,7048
B6-095898,2016/10/12 00:00:00+00,1950,N 27 at KENSINGTON,NON-INJ H&R,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7049
B6-092722,2016/10/03 00:00:00+00,1710,"N 27,FAIRFIELD to OLD DAIRY RD",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,7050
B6-093966,2016/10/07 00:00:00+00,725,"W E,S FOLSOM to HANNEMAN DR",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,YES,NO,7051
B6-096516,2016/10/13 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7052
B6-094520,2016/10/08 00:00:00+00,1640,S 9 at M,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7053
B6-093285,2016/10/05 00:00:00+00,917,S 50 at SPRUCE,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7054
B6-097766,2016/10/18 00:00:00+00,1033,"S 84,NEBR HWY to AMBER HILL",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7055
B6-095402,2016/10/11 00:00:00+00,1235,S 27 at VAN DORN,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7056
B6-095899,2016/10/12 00:00:00+00,2000,"Y,N 26 to N 27",INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,7057
B6-096551,2016/10/14 00:00:00+00,1730,"NW 48,W HOLDREGE to W GARY GATELY",NON-INJ,REAR END,4,0,NO,NO,NO,NO,NO,YES,NO,7058
B6-093967,2016/10/07 00:00:00+00,750,"A,CAPITOL PKWY to MEMORIAL",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7059
B6-092735,2016/10/03 00:00:00+00,1750,"OLD CHENEY,S 16 to S 18",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,YES,NO,7060
B6-093314,2016/10/05 00:00:00+00,1030,5330 S 56 at TARGET,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7061
B6-096554,2016/10/14 00:00:00+00,1730,"N 56,BALDWIN to ST PAUL",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7062
B6-095451,2016/10/11 00:00:00+00,1505,S 10 at L,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7063
B6-095900,2016/10/12 00:00:00+00,1955,"W HUB HALL DR,W WHISPERWOOD ST to NW FAESY LN",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7064
B6-097770,2016/10/18 00:00:00+00,1015,"SHAMROCK,DEAD END to S 70",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,NO,NO,7065
B6-093969,2016/10/07 00:00:00+00,758,S 27 at TIPPERARY,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7066
B6-092741,2016/10/03 00:00:00+00,9999,701 S 10 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7067
B6-094526,2016/10/08 00:00:00+00,1703,"ADAMS,N 4 to N 5",INJURY,DRIVEWAY,3,1,NO,NO,YES,NO,NO,YES,NO,7068
B6-096556,2016/10/14 00:00:00+00,1735,"VINE,N 26 to N 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7069
B6-093350,2016/10/05 00:00:00+00,1255,"S 14,THUNDERBIRD to DENSMORE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7070
B6-093971,2016/10/07 00:00:00+00,218,"Q,N 12 to N 13",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7071
B6-095474,2016/10/11 00:00:00+00,1606,S 56 at NEBR HWY,INJURY,TURNING,2,3,NO,NO,NO,NO,NO,YES,NO,7072
B6-097777,2016/10/18 00:00:00+00,1122,"CORNHUSKER,N 27 to STATE FAIR PARK",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7073
B6-092765,2016/10/03 00:00:00+00,1910,"RANDOLPH BYPASS,S 21 to S 23",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7074
B6-095922,2016/10/12 00:00:00+00,2100,N 23 at VINE,INJURY,RIGHT ANGLE,1,1,NO,YES,NO,NO,NO,NO,NO,7075
B6-094533,2016/10/05 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7076
B6-096579,2016/10/14 00:00:00+00,1834,"N 27,FAIR to POTTER",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7077
B6-095925,2016/10/12 00:00:00+00,2120,S 58 at VAN DORN,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7078
B6-093358,2016/10/05 00:00:00+00,1331,"S 70,OLD POST to SOUTH",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7079
B6-097779,2016/10/18 00:00:00+00,1126,S 20 at SOUTH,INJURY,TURNING,2,5,NO,NO,NO,NO,NO,YES,NO,7080
B6-093973,2016/10/07 00:00:00+00,745,"O,42 to 44",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7081
B6-092771,2016/10/03 00:00:00+00,1925,"S 70,SHAMROCK to VAN DORN",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7082
B6-094548,2016/10/08 00:00:00+00,1835,"O,COTNER to LYNCREST",NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7083
B6-096597,2016/10/14 00:00:00+00,1830,"N 17,R to VINE",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7084
B6-095957,2016/10/13 00:00:00+00,109,N 9 at ADAMS,NON-INJ,RAN OFF ROAD,2,0,NO,NO,NO,NO,NO,NO,NO,7085
B6-093368,2016/10/05 00:00:00+00,1333,"LEIGHTON,DOROTHY to N 74",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7086
B6-094550,2016/10/08 00:00:00+00,1840,N 44 at CORNHUSKER,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7087
B6-093975,2016/10/07 00:00:00+00,818,"S 40,NEBR HWY to SWEETBRIAR",INJURY,RAN OFF ROAD,2,2,NO,NO,NO,NO,NO,NO,NO,7088
B6-092776,2016/10/03 00:00:00+00,2025,"BENTON,N 10 to N 11",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7089
B6-096604,2016/10/14 00:00:00+00,1938,"O,63 to 66",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7090
B6-094557,2016/10/08 00:00:00+00,9999,"W KNIGHT,NW 48 to NW 49",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7091
B6-093379,2016/10/05 00:00:00+00,1410,56 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,YES,NO,7092
B6-095979,2016/10/13 00:00:00+00,9999,"RATHBONE,STRATFORD to VAN DORN",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7093
B6-095478,2016/10/11 00:00:00+00,1607,2200 DODGE at DRIVEWAY,NON-INJ,,2,0,NO,NO,NO,NO,NO,NO,NO,7094
B6-096622,2016/10/14 00:00:00+00,2040,"N 48,DUDLEY to HOLDREGE",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7095
B6-094003,2016/10/07 00:00:00+00,1015,"S 11,M to N",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,YES,7096
B6-092788,2016/10/03 00:00:00+00,9999,"HAZEL SCOTT,SHADOW RIDGE RD to PINE LAKE",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7097
B6-094589,2016/10/08 00:00:00+00,2135,S 10 at VAN DORN,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7098
B6-096637,2016/10/14 00:00:00+00,9999,"EASTRIDGE,A to MARGO",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7099
B6-095981,2016/10/13 00:00:00+00,947,"S 81, to",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7100
B6-093394,2016/10/05 00:00:00+00,1510,"CORNHUSKER,N 11 to N 14",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7101
B6-095498,2016/10/11 00:00:00+00,1635,"W AVON,E AVON to VINE",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,7102
B6-094017,2016/10/07 00:00:00+00,1055,ANTELOPE VALLEY at O,INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7103
B6-094635,2016/10/09 00:00:00+00,9999,"ADAMS,N 47 to N 48",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,7104
B6-095986,2016/10/13 00:00:00+00,9999,N 56 at BENTON,INJURY,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,7105
B6-092810,2016/10/03 00:00:00+00,2234,"MCCORMICK,N 63 to N 70",NON-INJ,OTHER,1,0,NO,NO,NO,NO,NO,YES,NO,7106
B6-093403,2016/10/05 00:00:00+00,1529,VINE at N COTNER,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,YES,NO,7107
B6-096682,2016/10/14 00:00:00+00,2335,"N 10,CLAREMONT to NEW HAMPSHIRE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7108
B6-094700,2016/10/09 00:00:00+00,614,"VAN DORN,S 6 to S 9",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7109
B6-094031,2016/10/25 00:00:00+00,50,2601 SUPERIOR at -,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,7110
B6-095989,2016/10/13 00:00:00+00,745,S 49 at LONDON,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7111
B6-095499,2016/10/11 00:00:00+00,1644,S 56 at NEBR HWY,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7112
B6-096704,2016/10/15 00:00:00+00,55,W VAN DORN at FOLSOM CONNECTOR,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7113
B6-092820,2016/09/24 00:00:00+00,1600,"S 56,S COTNER to VALLEY",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,7114
B6-093406,2016/10/05 00:00:00+00,1536,"E BERMUDA,MONTEREY to S BERMUDA",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7115
B6-094717,2016/10/08 00:00:00+00,1942,8201 N 56 at CONVERSE SERVICE,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7116
B6-096727,2016/10/15 00:00:00+00,237,"N 68,BALLARD to HAVELOCK",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7117
B6-092871,2016/10/04 00:00:00+00,750,"SUPERIOR,INDUSTRIAL to N 27",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7118
B6-095506,2016/10/11 00:00:00+00,1655,"S 56,LILLIBRIDGE to MYRTLE",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7119
B6-094037,2016/10/07 00:00:00+00,1214,"S 18,F to G",NON-INJ,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7120
B6-095994,2016/10/12 00:00:00+00,1500,"N 62,BALLARD to MORRILL",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7121
B6-094723,2016/10/09 00:00:00+00,1005,N 25 at FOLKWAYS,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7122
B6-095514,2016/10/11 00:00:00+00,1723,"STATE FAIR PARK,CORNHUSKER to THERESA",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7123
B6-093411,2016/10/05 00:00:00+00,1539,"ADAMS,N 64 to N 65",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,7124
B6-092873,2016/10/04 00:00:00+00,755,"NEBR HWY,OLD CHENEY to S 56",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7125
B6-096739,2016/10/15 00:00:00+00,358,"N 14,ELBA to SUPERIOR",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7126
B6-094747,2016/10/09 00:00:00+00,1210,N 1 at CORNHUSKER,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7127
B6-094047,2016/10/07 00:00:00+00,1235,"N ANTELOPE VALL,VIRGINIA to SAUNDERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7128
B6-095519,2016/10/11 00:00:00+00,1743,"SOUTH,S 10 to S 9",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7129
B6-096005,2016/10/13 00:00:00+00,850,"N 48,R to VINE",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7130
B6-094051,2016/10/07 00:00:00+00,1258,N 42 at HOLDREGE,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7131
B6-096789,2016/10/15 00:00:00+00,1058,"N 10,O to P",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,NO,NO,7132
B6-095571,2016/10/13 00:00:00+00,2009,"N 45,VINE to W",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7133
B6-093427,2016/10/05 00:00:00+00,1330,4831 COLFAX at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7134
B6-094782,2016/10/09 00:00:00+00,1355,"S 84,ROCKLEDGE to VAN DORN",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7135
B6-092874,2016/10/04 00:00:00+00,752,TOUZALIN at SEWARD,INJURY,RIGHT ANGLE,3,2,NO,NO,NO,NO,NO,NO,NO,7136
B6-096796,2016/10/15 00:00:00+00,1000,4100 N 84 at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7137
B6-096031,2016/10/13 00:00:00+00,1015,S 70 at SOUTH,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7138
B6-093451,2016/10/05 00:00:00+00,1720,"S 56,LOCUST to PIONEERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7139
B6-095578,2016/10/11 00:00:00+00,750,"S 56,CALVERT to SHERMAN",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7140
B6-094052,2016/10/07 00:00:00+00,1310,84 at O,NON-INJ,TURNING,2,0,NO,NO,NO,NO,NO,NO,NO,7141
B6-094784,2016/10/09 00:00:00+00,1413,N 68 at GARLAND,INJURY,OTHER,1,1,NO,NO,YES,NO,NO,NO,NO,7142
B6-096039,2016/10/13 00:00:00+00,1030,"BEL RIDGE,OLD GLORY to SUPERIOR",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7143
B6-092875,2016/10/04 00:00:00+00,759,N 84 at COLLEGE PARK RD,INJURY,TURNING,3,1,NO,NO,NO,NO,NO,YES,NO,7144
B6-093488,2016/10/05 00:00:00+00,1907,"S 11,F to G",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7145
B6-096800,2016/10/15 00:00:00+00,1203,S 35 at D,INJURY,RIGHT ANGLE,2,2,NO,NO,NO,NO,NO,NO,NO,7146
B6-094793,2016/10/09 00:00:00+00,9999,6100 O at GATEWAY MALL,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7147
B6-094053,2016/10/07 00:00:00+00,1300,"SOUTH,S 20 to S 22",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7148
B6-095655,2016/10/12 00:00:00+00,705,N 70 at MEADOW DALE,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7149
B6-096051,2016/10/13 00:00:00+00,1125,N 1 at CORNHUSKER,INJURY,REAR END,3,1,NO,NO,NO,NO,NO,NO,NO,7150
B6-096817,2016/10/15 00:00:00+00,1245,"2525 PINE LAKE,VERIZON PARKING to LOT",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7151
B6-094072,2016/10/07 00:00:00+00,141,4910 OLD CHENEY at SNAP FITNESS,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7152
B6-092878,2016/10/04 00:00:00+00,800,"ADAMS,N 14 to PORTIA",NON-INJ,DRIVEWAY,2,0,NO,NO,NO,NO,NO,YES,NO,7153
B6-094798,2016/10/09 00:00:00+00,9999,S 16 at K,NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7154
B6-093497,2016/10/05 00:00:00+00,1845,"N 27,APPLE to W",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,NO,NO,7155
B6-095661,2016/10/12 00:00:00+00,735,"W A,S FOLSOM to SW 8",NON-INJ,REAR END,2,4,NO,NO,NO,NO,NO,YES,NO,7156
B6-092879,2016/10/04 00:00:00+00,800,"S 14,NEBR HWY to PIONEERS",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7157
B6-096059,2016/10/13 00:00:00+00,1143,S 56 at OLD CHENEY,INJURY,OTHER,1,1,NO,NO,YES,NO,NO,NO,NO,7158
B6-096837,2016/10/15 00:00:00+00,9999,"KEARNEY,N 61 to N 62",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7159
B6-094802,2016/10/09 00:00:00+00,1451,"S 10,H to LINCOLN MALL",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7160
B6-093514,2016/10/01 00:00:00+00,1445,"J,S 6 to S 7",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7161
B6-094078,2016/10/07 00:00:00+00,1430,"S 48,BRYSON to C",INJURY,REAR END,2,2,NO,NO,NO,NO,NO,YES,NO,7162
B6-092881,2016/10/04 00:00:00+00,808,"O,29 to 30",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7163
B6-096065,2016/10/13 00:00:00+00,9999,4530 A at LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7164
B6-096913,2016/10/15 00:00:00+00,1843,2525 PINE LAKE at -,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7165
B6-094086,2016/10/07 00:00:00+00,1440,"S 56,NEBR HWY to SHADY CREEK",INJURY,DRIVEWAY,2,1,NO,NO,NO,NO,NO,NO,NO,7166
B6-093517,2016/10/05 00:00:00+00,1500,"N 31,FAIR to POTTER",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7167
B6-096077,2016/10/13 00:00:00+00,1229,"S 13,A to WASHINGTON",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7168
B6-092882,2016/10/04 00:00:00+00,815,"NEBR HWY,S 14 to BROWER",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7169
B6-094811,2016/10/09 00:00:00+00,9999,"N 81,BROADVIEW to SIERRA",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7170
B6-096932,2016/10/15 00:00:00+00,9999,UNKNOWN at -,NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7171
B6-094090,2016/10/07 00:00:00+00,1420,4400 S 33 at RUSSS MARKET,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7172
B6-093518,2016/10/05 00:00:00+00,9999,"N 63,BURLINGTON to PLATTE",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7173
B6-096093,2016/10/13 00:00:00+00,1245,"ADAMS,N 70 to N 72",INJURY,REAR END,3,3,NO,NO,NO,NO,NO,YES,NO,7174
B6-092919,2016/10/04 00:00:00+00,1030,"N COTNER,R to P",NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7175
B6-094814,2016/10/09 00:00:00+00,1528,"N,CENTENNIAL MALL to S 14",NON-INJ,BACKING,2,0,NO,NO,NO,NO,NO,NO,NO,7176
B6-094105,2016/10/07 00:00:00+00,1530,"S 48,COOPER to PRESCOTT",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7177
B6-093539,2016/10/05 00:00:00+00,2100,6891 A at PARKING LOT,NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,YES,NO,7178
B6-096941,2016/10/15 00:00:00+00,2017,"SUPERIOR,N 48 to HAVELOCK",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,7179
B6-094821,2016/10/09 00:00:00+00,9999,UNKNOWN at -,INJURY H&R,RAN OFF ROAD,1,1,NO,NO,NO,NO,NO,NO,NO,7180
B6-096132,2016/10/12 00:00:00+00,1445,"S 17,N to O",NON-INJ H&R,REAR END,2,0,NO,NO,NO,NO,NO,YES,NO,7181
B6-092945,2016/10/04 00:00:00+00,1115,N 34 at DUDLEY,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7182
B6-093573,2016/10/06 00:00:00+00,16,1824 M at -,NON-INJ H&R,,1,0,NO,NO,NO,NO,NO,NO,NO,7183
B6-094107,2016/10/07 00:00:00+00,1540,"N ANTELOPE VALL,SALT CREEK RDWY to N 17",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7184
B6-096952,2016/10/15 00:00:00+00,2048,"O,46 to 48",NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7185
B6-096134,2016/10/13 00:00:00+00,1515,SMITH at SCOTT,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7186
B6-092947,2016/10/04 00:00:00+00,1120,J-K at S 21-S 20,NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7187
B6-093626,2016/10/05 00:00:00+00,9999,"LEXINGTON,N 67 to N COTNER",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7188
B6-094855,2016/10/09 00:00:00+00,9999,S 10 at HILL ST,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,YES,NO,7189
B6-096985,2016/10/15 00:00:00+00,2244,"SUMNER,S 27 to S 28",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7190
B6-094112,2016/10/07 00:00:00+00,1545,"HWY 34,W FLETCHER to FALLBROOK BLVD",INJURY,REAR END,2,1,NO,NO,NO,NO,NO,NO,NO,7191
B6-096136,2016/10/13 00:00:00+00,1532,"TOUZALIN,BALLARD to MORRILL",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,YES,7192
B6-093635,2016/10/06 00:00:00+00,908,"GARRET LN,S 14 to S 16",NON-INJ,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,YES,NO,7193
B6-094878,2016/10/09 00:00:00+00,1837,QUEENS at OLD CHENEY,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7194
B6-097014,2016/10/15 00:00:00+00,2355,S 48 at NEBR HWY,INJURY,OTHER,1,1,YES,NO,NO,NO,NO,NO,NO,7195
B6-096138,2016/10/13 00:00:00+00,1532,N 48 at CLEVELAND,NON-INJ,REAR END,2,0,NO,NO,NO,NO,NO,NO,NO,7196
B6-094879,2016/10/09 00:00:00+00,1842,N 23 at Q,INJURY,RIGHT ANGLE,2,1,NO,NO,NO,NO,NO,NO,NO,7197
B6-096145,2016/10/13 00:00:00+00,1550,"S 33,PAWNEE to VAN DORN",NON-INJ,PARKED,2,0,NO,NO,NO,NO,NO,NO,NO,7198
B6-097016,2016/10/15 00:00:00+00,9999,OLD CHENEY at S 96,NON-INJ H&R,RAN OFF ROAD,1,0,NO,NO,NO,NO,NO,NO,NO,7199
B6-094891,2016/10/09 00:00:00+00,9999,"N 32,DUDLEY to ORCHARD",NON-INJ H&R,PARKED,2,0,NO,NO,NO,NO,NO,YES,NO,7200
B6-099867,2016/10/24 00:00:00+00,1108,N 17 at P,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,NO,NO,7201
B6-099872,2016/10/24 00:00:00+00,1145,SKYWAY at BROADVIEW,NON-INJ,RIGHT ANGLE,2,0,NO,NO,NO,NO,NO,YES,NO,7202
B6-099893,2016/10/24 00:00:00+00,1245,"S 10,H to LINCOLN MALL",NON-INJ,REAR END,3,0,NO,NO,NO,NO,NO,YES,NO,7203
B6-099932,2016/10/24 00:00:00+00,1437,S 17 at B,INJURY,TURNING,2,1,NO,NO,NO,NO,NO,NO,NO,7204
B6-099934,2016/10/24 00:00:00+00,1435,"CORNHUSKER,HWY 77 to RUSSELL",NON-INJ H&R,,2,0,NO,NO,NO,NO,NO,NO,NO,7205
B6-099940,2016/10/24 00:00:00+00,1459,"ADAMS,N 9 to N 9",NON-INJ H&R,SIDE SWIPE,2,0,NO,NO,NO,NO,NO,YES,NO,7206
