SalePrice,Id,LotArea,BsmtUnfSF,TotalBsmtSF,GrLivArea,GarageArea,LotFrontage,1stFlrSF,YearBuilt,MasVnrArea,BsmtFinSF1,OpenPorchSF,WoodDeckSF,MoSold,YearRemodAdd,2ndFlrSF,OverallCond,GarageYrBlt,ScreenPorch,BsmtFinSF2
225000.0,608,7800,293.0,896.0,2008,230.0,78.0,1112,1948,0.0,603.0,0,103,8,2002,896,8,1948.0,0,0.0
359100.0,609,12168,537.0,965.0,3194,380.0,78.0,1940,1934,0.0,428.0,0,0,9,1998,1254,6,1934.0,0,0.0
118500.0,610,7943,126.0,1029.0,1029,261.0,61.0,1029,1961,192.0,903.0,0,64,4,1961,0,5,1961.0,0,0.0
313000.0,611,11050,536.0,1440.0,2153,736.0,69.30579531442663,1476,2000,204.0,904.0,142,253,5,2000,677,5,2000.0,0,0.0
148000.0,612,10395,427.0,1032.0,1032,564.0,69.30579531442663,1032,1978,233.0,605.0,0,0,7,1978,0,6,1978.0,0,0.0
261500.0,613,11885,309.0,1299.0,1872,531.0,69.30579531442663,1299,2001,108.0,990.0,122,160,11,2001,573,5,2001.0,0,0.0
147000.0,614,8402,914.0,1120.0,1120,0.0,70.0,1120,2007,0.0,206.0,30,0,12,2007,0,5,0.0,0,0.0
75500.0,615,1491,0.0,630.0,630,0.0,21.0,630,1972,0.0,150.0,24,96,5,1972,0,6,0.0,0,480.0
137500.0,616,8800,173.0,936.0,1054,480.0,80.0,1054,1963,156.0,763.0,0,120,5,1963,0,7,1963.0,0,0.0
183200.0,617,7861,326.0,783.0,1509,393.0,69.30579531442663,807,2002,0.0,457.0,75,100,6,2003,702,5,2002.0,0,0.0
105500.0,618,7227,832.0,832.0,832,528.0,59.0,832,1954,0.0,0.0,0,0,6,1954,0,6,1962.0,0,0.0
314813.0,619,11694,1774.0,1822.0,1828,774.0,90.0,1828,2007,452.0,48.0,108,0,7,2007,0,5,2007.0,260,0.0
305000.0,620,12244,611.0,1482.0,2262,749.0,85.0,1482,2003,226.0,871.0,0,168,8,2003,780,5,2003.0,0,0.0
67000.0,621,8248,823.0,864.0,864,0.0,45.0,864,1914,0.0,41.0,0,0,9,1950,0,3,0.0,0,0.0
240000.0,622,10800,384.0,1522.0,2614,624.0,90.0,1548,1974,0.0,956.0,243,38,6,1997,1066,7,1974.0,0,182.0
135000.0,623,7064,420.0,980.0,980,484.0,71.0,980,1977,153.0,560.0,0,192,7,1977,0,6,1986.0,0,0.0
168500.0,624,2117,336.0,756.0,1512,440.0,69.30579531442663,756,2000,513.0,420.0,32,0,6,2000,756,5,2000.0,0,0.0
165150.0,625,10400,485.0,732.0,1790,484.0,80.0,1012,1972,288.0,247.0,0,148,11,1972,778,5,1972.0,147,0.0
160000.0,626,10000,1116.0,1116.0,1116,440.0,87.0,1116,1962,261.0,0.0,0,0,2,1962,0,6,1962.0,385,0.0
139900.0,627,12342,978.0,978.0,1422,286.0,69.30579531442663,1422,1960,0.0,0.0,0,0,8,1978,0,5,1960.0,0,0.0
153000.0,628,9600,350.0,1156.0,1520,364.0,80.0,1520,1955,164.0,674.0,0,0,3,1972,0,6,1955.0,0,132.0
135000.0,629,11606,390.0,1040.0,2080,504.0,70.0,1040,1969,192.0,650.0,0,335,9,1969,1040,5,1969.0,0,0.0
168500.0,630,9020,288.0,1248.0,1350,520.0,82.0,1350,1964,259.0,624.0,0,176,6,1964,0,5,1964.0,0,336.0
124000.0,631,9000,636.0,636.0,1750,240.0,50.0,1089,1880,0.0,0.0,0,0,6,1991,661,6,1937.0,0,0.0
209500.0,632,4590,1530.0,1554.0,1554,627.0,34.0,1554,2006,108.0,24.0,73,156,8,2006,0,5,2006.0,0,0.0
82500.0,633,11900,564.0,1386.0,1411,544.0,85.0,1411,1977,209.0,822.0,0,192,4,1977,0,5,1977.0,0,0.0
139400.0,634,9250,108.0,1056.0,1056,260.0,80.0,1056,1954,0.0,480.0,0,390,7,2005,0,7,1954.0,0,468.0
144000.0,635,6979,0.0,1056.0,1056,576.0,64.0,1056,1980,0.0,1056.0,56,264,6,1980,0,5,1980.0,0,0.0
200000.0,636,10896,1184.0,1440.0,3395,0.0,60.0,1440,1914,0.0,256.0,110,0,3,1995,1440,7,0.0,0,0.0
60000.0,637,6120,264.0,264.0,800,0.0,51.0,800,1936,0.0,0.0,0,0,1,1950,0,3,0.0,0,0.0
93000.0,638,6000,811.0,811.0,1387,256.0,50.0,811,1954,0.0,0.0,0,0,11,1954,576,4,1954.0,0,0.0
85000.0,639,8777,796.0,796.0,796,0.0,67.0,796,1910,0.0,0.0,0,328,5,1950,0,7,0.0,0,0.0
264561.0,640,3982,366.0,1520.0,1567,648.0,53.0,1567,2006,0.0,1154.0,0,312,10,2006,0,5,2006.0,0,0.0
274000.0,641,12677,300.0,1518.0,1518,588.0,62.0,1518,2003,472.0,1218.0,140,185,4,2004,0,5,2003.0,0,0.0
226000.0,642,7050,319.0,1057.0,1929,650.0,69.30579531442663,1057,2001,0.0,738.0,235,0,5,2001,872,5,2001.0,0,0.0
345000.0,643,13860,542.0,1952.0,2704,538.0,75.0,2000,1972,0.0,1410.0,111,269,7,1995,704,7,1972.0,0,0.0
152000.0,644,10793,0.0,780.0,1620,462.0,80.0,780,1969,263.0,493.0,0,208,4,1969,840,5,1969.0,0,287.0
370878.0,645,9187,645.0,1766.0,1766,478.0,85.0,1766,2009,162.0,1121.0,130,195,10,2009,0,5,2009.0,0,0.0
143250.0,646,10530,664.0,981.0,981,576.0,69.30579531442663,981,1971,0.0,282.0,312,0,3,1971,0,5,1979.0,0,35.0
98300.0,647,7200,0.0,0.0,1048,420.0,60.0,1048,1950,0.0,0.0,27,0,7,1950,0,5,1950.0,0,0.0
155000.0,648,10452,594.0,1094.0,1094,495.0,85.0,1094,1953,216.0,500.0,0,0,6,1953,0,5,1953.0,287,0.0
155000.0,649,7700,756.0,756.0,1839,442.0,70.0,1051,1966,351.0,0.0,124,0,6,1966,788,5,1966.0,0,0.0
84500.0,650,1936,0.0,630.0,630,0.0,21.0,630,1970,0.0,131.0,0,0,12,1970,0,6,0.0,0,499.0
205950.0,651,8125,813.0,813.0,1665,562.0,65.0,822,2007,0.0,0.0,0,0,5,2007,843,6,2007.0,0,0.0
108000.0,652,9084,755.0,755.0,1510,296.0,60.0,755,1940,0.0,0.0,0,120,10,1950,755,5,1940.0,0,0.0
191000.0,653,8750,880.0,880.0,1716,512.0,70.0,909,1996,0.0,0.0,120,0,7,1996,807,5,1996.0,0,0.0
135000.0,654,10320,756.0,756.0,1469,216.0,60.0,756,1906,0.0,0.0,0,57,6,1995,713,7,1906.0,0,0.0
350000.0,655,10437,413.0,2109.0,2113,839.0,91.0,2113,1995,660.0,1696.0,46,236,8,1995,0,6,1995.0,0,0.0
88000.0,656,1680,525.0,525.0,1092,264.0,21.0,525,1971,381.0,0.0,0,0,3,1971,567,5,1971.0,0,0.0
145500.0,657,10007,247.0,1053.0,1053,312.0,72.0,1053,1959,54.0,806.0,0,0,8,2006,0,7,1959.0,0,0.0
149000.0,658,7200,776.0,776.0,1502,270.0,60.0,851,1931,0.0,0.0,0,0,2,2000,651,6,1931.0,0,0.0
97500.0,659,17503,912.0,912.0,1458,330.0,78.0,912,1948,0.0,0.0,0,192,1,1950,546,5,1948.0,0,0.0
167000.0,660,9937,849.0,1486.0,1486,480.0,75.0,1486,1964,0.0,637.0,0,0,3,1999,0,7,1968.0,0,0.0
197900.0,661,12384,793.0,793.0,1935,550.0,69.30579531442663,1142,1976,233.0,0.0,113,0,11,1976,793,7,1976.0,0,0.0
402000.0,662,46589,88.0,1629.0,2448,711.0,52.0,1686,1994,528.0,1361.0,76,517,7,2005,762,7,1994.0,0,180.0
110000.0,663,13560,1392.0,1392.0,1392,576.0,120.0,1392,1968,216.0,0.0,0,0,7,1968,0,3,1968.0,0,0.0
137500.0,664,10012,38.0,1138.0,1181,588.0,90.0,1181,1972,0.0,920.0,0,0,4,1972,0,5,1974.0,0,180.0
423000.0,665,20896,356.0,2077.0,2097,1134.0,49.0,2097,2005,0.0,1721.0,267,192,1,2006,0,5,2005.0,0,0.0
230500.0,666,11194,1406.0,1406.0,1936,504.0,106.0,1454,2000,40.0,0.0,124,188,11,2000,482,5,2000.0,0,0.0
129000.0,667,18450,111.0,1021.0,2380,596.0,69.30579531442663,1465,1965,113.0,187.0,265,0,8,1979,915,5,1965.0,0,723.0
193500.0,668,8125,270.0,1408.0,1679,575.0,65.0,1679,1994,258.0,1138.0,42,224,10,1998,0,5,1994.0,0,0.0
168000.0,669,14175,200.0,1188.0,1437,576.0,69.30579531442663,1437,1956,0.0,988.0,0,304,11,1987,0,6,1999.0,0,0.0
137500.0,670,11600,700.0,700.0,1180,252.0,80.0,1180,1922,0.0,0.0,0,0,7,1950,0,5,1922.0,0,0.0
173500.0,671,8633,545.0,738.0,1476,540.0,64.0,738,2005,0.0,193.0,35,100,2,2005,738,5,2005.0,0,0.0
103600.0,672,6629,121.0,672.0,1369,300.0,54.0,697,1925,0.0,551.0,0,147,7,1950,672,6,1930.0,0,0.0
165000.0,673,11250,441.0,1208.0,1208,546.0,69.30579531442663,1208,1977,0.0,767.0,42,198,6,1977,0,6,1977.0,0,0.0
257500.0,674,14442,291.0,1477.0,1839,416.0,110.0,1839,1957,106.0,1186.0,87,0,6,2004,0,7,1957.0,200,0.0
140000.0,675,9200,244.0,1136.0,1136,384.0,80.0,1136,1965,0.0,892.0,0,426,7,1965,0,6,1965.0,0,0.0
148500.0,676,2289,544.0,855.0,1441,440.0,24.0,855,1978,0.0,311.0,0,28,4,1978,586,6,1978.0,0,0.0
87000.0,677,9600,1095.0,1095.0,1774,779.0,60.0,1095,1900,0.0,0.0,0,0,5,1950,679,2,1920.0,0,0.0
109500.0,678,9022,768.0,768.0,792,240.0,52.0,792,1924,0.0,0.0,0,316,5,2006,0,8,1924.0,0,0.0
372500.0,679,11844,2046.0,2046.0,2046,834.0,80.0,2046,2008,464.0,0.0,82,322,7,2008,0,5,2008.0,0,0.0
128500.0,680,9945,161.0,988.0,988,572.0,69.30579531442663,988,1961,57.0,827.0,0,0,10,1961,0,5,1963.0,0,0.0
143000.0,681,8012,261.0,923.0,923,264.0,50.0,923,1980,0.0,543.0,0,80,5,1980,0,5,1980.0,0,119.0
159434.0,682,4500,611.0,793.0,1520,281.0,55.0,848,1932,0.0,182.0,0,0,7,2000,672,5,1968.0,0,0.0
173000.0,683,2887,288.0,1291.0,1291,431.0,69.30579531442663,1291,1996,0.0,1003.0,0,307,11,1997,0,5,1996.0,0,0.0
285000.0,684,11248,567.0,1626.0,1668,702.0,90.0,1668,2002,215.0,1059.0,45,257,7,2002,0,5,2002.0,0,0.0
221000.0,685,16770,1195.0,1195.0,1839,486.0,58.0,1195,1998,30.0,0.0,81,0,6,1998,644,5,1998.0,0,0.0
207500.0,686,5062,180.0,1190.0,2090,577.0,69.30579531442663,1190,1984,0.0,828.0,0,219,9,1984,900,5,1984.0,0,182.0
227875.0,687,10207,874.0,874.0,1761,578.0,84.0,874,2007,0.0,0.0,105,144,8,2007,887,6,2007.0,0,0.0
148800.0,688,5105,312.0,551.0,1102,480.0,69.30579531442663,551,2004,0.0,239.0,60,0,3,2004,551,5,2004.0,0,0.0
392000.0,689,8089,474.0,1419.0,1419,567.0,60.0,1419,2007,0.0,945.0,0,140,10,2007,0,6,2007.0,0,0.0
194700.0,690,7577,1342.0,1362.0,1362,460.0,61.0,1362,2005,256.0,20.0,28,192,6,2006,0,5,2005.0,0,0.0
141000.0,691,4426,151.0,848.0,848,420.0,69.30579531442663,848,2004,147.0,697.0,0,149,5,2004,0,5,2004.0,0,0.0
755000.0,692,21535,989.0,2444.0,4316,832.0,104.0,2444,1994,1170.0,1455.0,50,382,1,1995,1872,6,1994.0,0,0.0
335000.0,693,26178,245.0,1210.0,2519,628.0,42.0,1238,1989,293.0,965.0,27,320,4,1990,1281,5,1989.0,0,0.0
108480.0,694,5400,1073.0,1073.0,1073,326.0,60.0,1073,1921,0.0,0.0,0,0,12,1968,0,6,1968.0,0,0.0
141500.0,695,6120,927.0,927.0,1539,576.0,51.0,1067,1936,0.0,0.0,0,112,4,1950,472,6,1995.0,0,0.0
176000.0,696,13811,92.0,1112.0,1137,551.0,54.0,1137,1987,72.0,980.0,0,125,7,1987,0,6,1987.0,0,40.0
89000.0,697,6000,0.0,616.0,616,205.0,50.0,616,1921,0.0,616.0,0,0,6,1950,0,7,1921.0,0,0.0
123500.0,698,6420,219.0,980.0,1148,308.0,57.0,1148,1952,0.0,210.0,0,0,9,1952,0,7,1952.0,0,551.0
138500.0,699,8450,224.0,894.0,894,336.0,65.0,894,1965,0.0,553.0,144,416,4,2009,0,8,1973.0,0,117.0
196000.0,700,4282,1375.0,1391.0,1391,530.0,59.0,1391,2004,0.0,16.0,158,156,7,2004,0,5,2004.0,0,0.0
312500.0,701,14331,526.0,1800.0,1800,765.0,85.0,1800,2002,630.0,1274.0,78,270,5,2002,0,5,2002.0,0,0.0
140000.0,702,9600,1164.0,1164.0,1164,528.0,80.0,1164,1969,168.0,0.0,0,0,7,1969,0,5,1969.0,0,0.0
361919.0,703,12438,1234.0,1234.0,2576,666.0,82.0,1264,2006,466.0,0.0,100,324,7,2006,1312,5,2006.0,0,0.0
140000.0,704,7630,360.0,360.0,1812,672.0,76.0,1032,1900,0.0,0.0,0,344,5,1996,780,9,1999.0,0,0.0
213000.0,705,8400,761.0,1473.0,1484,606.0,70.0,1484,2004,109.0,712.0,35,0,5,2005,0,5,2004.0,0,0.0
55000.0,706,5600,0.0,0.0,1092,0.0,70.0,372,1930,0.0,0.0,0,0,7,1950,720,5,0.0,0,0.0
302000.0,707,115149,424.0,1643.0,1824,739.0,69.30579531442663,1824,1971,351.0,1219.0,48,380,6,2002,0,5,1971.0,0,0.0
254000.0,708,6240,461.0,1324.0,1324,550.0,48.0,1324,2006,176.0,863.0,38,192,12,2006,0,5,2006.0,0,0.0
179540.0,709,9018,728.0,728.0,1456,400.0,65.0,728,2007,0.0,0.0,24,100,7,2007,728,5,2007.0,0,0.0
109900.0,710,7162,876.0,876.0,904,408.0,69.30579531442663,904,1966,41.0,0.0,0,0,12,1966,0,7,1966.0,0,0.0
52000.0,711,4130,270.0,270.0,729,0.0,56.0,729,1935,0.0,0.0,0,0,7,2003,0,6,0.0,0,0.0
102776.0,712,8712,859.0,859.0,1178,384.0,66.0,859,1900,0.0,0.0,0,68,1,1950,319,7,1964.0,0,0.0
189000.0,713,4671,461.0,1228.0,1228,472.0,40.0,1228,1988,0.0,767.0,120,168,10,1989,0,5,1988.0,0,0.0
129000.0,714,9873,171.0,960.0,960,576.0,60.0,960,1970,160.0,789.0,288,0,5,1970,0,5,1970.0,0,0.0
130500.0,715,13517,192.0,725.0,1479,475.0,69.30579531442663,725,1976,289.0,533.0,44,0,3,2005,754,8,1976.0,0,0.0
165000.0,716,10140,1064.0,1064.0,1350,478.0,78.0,1350,1974,174.0,0.0,0,0,8,1974,0,5,1974.0,0,0.0
159500.0,717,10800,718.0,718.0,2554,704.0,60.0,1576,1890,0.0,0.0,48,0,7,1998,978,8,1996.0,0,0.0
157000.0,718,10000,92.0,1176.0,1178,439.0,80.0,1178,1973,0.0,1084.0,0,224,11,2000,0,6,1973.0,0,0.0
341000.0,719,10542,138.0,1311.0,2418,983.0,96.0,1325,1993,651.0,1173.0,154,250,8,1994,1093,5,1993.0,0,0.0
128500.0,720,9920,448.0,971.0,971,300.0,69.0,971,1969,0.0,523.0,0,0,5,1969,0,6,1969.0,0,0.0
275000.0,721,6563,594.0,1742.0,1742,564.0,69.30579531442663,1742,1985,0.0,1148.0,28,114,12,1985,0,5,1985.0,0,0.0
143000.0,722,4426,186.0,848.0,848,420.0,69.30579531442663,848,2004,169.0,662.0,0,160,5,2004,0,5,2004.0,0,0.0
124500.0,723,8120,673.0,864.0,864,463.0,70.0,864,1970,0.0,191.0,0,0,7,1970,0,7,1994.0,0,0.0
135000.0,724,8172,941.0,941.0,1470,548.0,60.0,997,1954,0.0,0.0,0,0,5,1972,473,6,1958.0,156,0.0
320000.0,725,13286,464.0,1698.0,1698,768.0,86.0,1698,2007,340.0,1234.0,64,327,2,2008,0,5,2007.0,0,0.0
120500.0,726,6960,250.0,864.0,864,660.0,60.0,864,1970,0.0,375.0,0,96,11,1970,0,6,1989.0,0,239.0
222000.0,727,21695,72.0,880.0,1680,540.0,69.30579531442663,1680,1988,260.0,808.0,44,292,12,2007,0,9,1988.0,0,0.0
194500.0,728,7314,508.0,1232.0,1232,632.0,64.0,1232,2007,82.0,724.0,0,132,2,2007,0,5,2007.0,0,0.0
110000.0,729,11475,1584.0,1584.0,1776,888.0,85.0,1776,1958,95.0,0.0,25,0,7,1958,0,5,1968.0,0,0.0
103000.0,730,6240,628.0,780.0,1208,539.0,52.0,848,1925,0.0,152.0,23,0,1,1950,0,5,1962.0,0,0.0
236500.0,731,5389,415.0,1595.0,1616,608.0,39.0,1616,1995,0.0,1180.0,152,237,3,1996,0,5,1995.0,0,0.0
187500.0,732,9590,82.0,868.0,1146,438.0,73.0,1146,2003,442.0,786.0,22,160,5,2003,0,5,2003.0,0,0.0
222500.0,733,11404,901.0,1153.0,2031,541.0,75.0,1153,1998,202.0,252.0,84,192,7,1999,878,5,1998.0,0,0.0
131400.0,734,10000,270.0,864.0,1144,264.0,80.0,1144,1961,0.0,594.0,0,165,3,1983,0,6,1961.0,0,0.0
108000.0,735,8978,948.0,948.0,948,300.0,69.30579531442663,948,1968,0.0,0.0,0,147,5,1968,0,5,1968.0,0,0.0
163000.0,736,10800,490.0,880.0,1768,320.0,60.0,880,1914,0.0,390.0,341,0,10,1970,888,7,1914.0,0,0.0
93500.0,737,8544,0.0,0.0,1040,400.0,60.0,1040,1950,0.0,0.0,0,0,7,1950,0,4,1949.0,0,0.0
239900.0,738,10463,893.0,893.0,1801,800.0,72.0,901,2005,0.0,0.0,116,0,6,2005,900,5,2005.0,0,0.0
179000.0,739,10800,0.0,1200.0,1200,0.0,60.0,1200,1987,0.0,1200.0,0,120,3,1988,0,5,0.0,0,0.0
190000.0,740,9313,864.0,864.0,1728,572.0,65.0,864,2004,0.0,0.0,56,187,4,2004,864,5,2004.0,0,0.0
132000.0,741,9600,264.0,264.0,1432,360.0,60.0,768,1910,0.0,0.0,0,270,5,2002,664,7,1910.0,0,0.0
142000.0,742,6768,80.0,912.0,912,288.0,65.0,912,1961,0.0,832.0,0,168,5,1996,0,8,1962.0,0,0.0
179000.0,743,8450,1349.0,1349.0,1349,539.0,65.0,1349,2000,108.0,0.0,55,120,12,2001,0,5,2000.0,0,0.0
175000.0,744,12886,76.0,520.0,1464,480.0,70.0,1464,1963,0.0,444.0,0,302,10,1999,0,6,1997.0,100,0.0
180000.0,745,5395,604.0,1337.0,1337,462.0,41.0,1337,1993,0.0,733.0,0,96,10,1993,0,5,1993.0,0,0.0
299800.0,746,8963,487.0,1142.0,2715,831.0,69.30579531442663,1175,1976,289.0,575.0,204,0,7,1996,1540,9,1994.0,0,80.0
236000.0,747,8795,652.0,952.0,2256,554.0,69.30579531442663,980,2000,0.0,300.0,54,224,4,2000,1276,5,2000.0,0,0.0
265979.0,748,11700,1240.0,1240.0,2640,864.0,65.0,1320,1880,0.0,0.0,0,181,5,2003,1320,7,1950.0,0,0.0
260400.0,749,10593,801.0,1720.0,1720,527.0,59.0,1720,1996,338.0,919.0,56,240,3,1996,0,5,1996.0,0,0.0
98000.0,750,8405,0.0,0.0,1529,240.0,50.0,1088,1945,0.0,0.0,0,92,4,1950,441,3,1945.0,0,0.0
96500.0,751,8800,576.0,576.0,1140,0.0,55.0,792,1910,0.0,0.0,160,0,6,2004,348,7,0.0,0,0.0
162000.0,752,7750,660.0,660.0,1320,400.0,69.30579531442663,660,2003,0.0,0.0,48,0,8,2003,660,5,2003.0,0,0.0
217000.0,753,9236,279.0,1479.0,1494,576.0,79.0,1494,1997,0.0,1200.0,27,168,7,1997,0,5,1997.0,0,0.0
275500.0,754,10240,1030.0,1030.0,2098,878.0,80.0,1038,2005,178.0,0.0,52,192,3,2005,1060,5,2005.0,0,0.0
156000.0,755,7930,115.0,1026.0,1026,440.0,61.0,1026,1969,0.0,439.0,48,171,7,2005,0,8,1969.0,0,472.0
172500.0,756,3230,348.0,729.0,1471,440.0,34.0,742,1999,894.0,381.0,24,0,3,1999,729,5,1999.0,0,0.0
212000.0,757,10769,846.0,866.0,1768,578.0,68.0,866,2007,0.0,20.0,105,144,4,2007,902,5,2007.0,0,0.0
158900.0,758,11616,234.0,672.0,1386,440.0,69.30579531442663,672,1978,328.0,438.0,0,335,4,1978,714,5,1978.0,0,0.0
179400.0,759,2280,195.0,744.0,1501,440.0,24.0,757,1999,360.0,549.0,0,0,8,1999,744,5,1999.0,0,0.0
290000.0,760,12257,1198.0,1318.0,2531,752.0,65.0,1328,1995,513.0,56.0,98,222,11,1995,1203,5,1995.0,0,64.0
127500.0,761,9100,252.0,864.0,864,300.0,70.0,864,1959,0.0,612.0,0,0,10,1959,0,6,2008.0,0,0.0
100000.0,762,6911,740.0,1145.0,1301,440.0,60.0,1301,1924,0.0,405.0,0,0,10,1950,0,5,1965.0,0,0.0
215200.0,763,8640,732.0,756.0,1547,614.0,72.0,764,2009,0.0,24.0,45,169,6,2009,783,5,2009.0,0,0.0
337000.0,764,9430,89.0,1252.0,2365,856.0,82.0,1268,1999,673.0,1163.0,128,0,7,1999,1097,5,1999.0,180,0.0
270000.0,765,9549,0.0,1494.0,1494,481.0,30.0,1494,1995,0.0,437.0,30,0,4,1996,0,5,1995.0,216,1057.0
264132.0,766,14587,1498.0,1498.0,1506,592.0,75.0,1506,2008,284.0,0.0,174,0,8,2008,0,5,2008.0,0,0.0
196500.0,767,10421,586.0,980.0,1714,496.0,80.0,980,1988,42.0,394.0,66,228,3,1988,734,5,1988.0,0,0.0
160000.0,768,12508,323.0,983.0,1750,423.0,75.0,983,1940,0.0,660.0,0,245,7,1985,767,7,1989.0,0,0.0
216837.0,769,9100,1836.0,1860.0,1836,484.0,70.0,1836,2004,0.0,24.0,33,120,10,2005,0,5,2004.0,0,0.0
538000.0,770,53504,234.0,1650.0,3279,841.0,47.0,1690,2003,603.0,1416.0,36,503,6,2003,1589,5,2003.0,210,0.0
134900.0,771,7252,173.0,858.0,858,576.0,69.30579531442663,858,1982,0.0,685.0,0,120,4,1982,0,5,1983.0,0,0.0
102000.0,772,8877,0.0,836.0,1220,396.0,67.0,1220,1951,0.0,836.0,0,0,4,1951,0,5,1951.0,0,0.0
107000.0,773,7819,480.0,1029.0,1117,672.0,94.0,1117,1976,0.0,422.0,0,144,3,1976,0,5,1976.0,0,127.0
114500.0,774,10150,456.0,912.0,912,275.0,70.0,912,1958,1.0,456.0,0,0,7,1958,0,5,1958.0,0,0.0
395000.0,775,14226,1935.0,1935.0,1973,895.0,110.0,1973,2006,375.0,0.0,45,315,7,2006,0,5,2006.0,0,0.0
162000.0,776,4500,338.0,1204.0,1204,412.0,32.0,1204,1998,320.0,866.0,247,0,6,1998,0,5,1998.0,0,0.0
221500.0,777,11210,1594.0,1614.0,1614,865.0,86.0,1614,2005,240.0,20.0,59,144,7,2006,0,5,2005.0,0,0.0
142500.0,778,13350,102.0,864.0,894,440.0,100.0,894,1974,0.0,762.0,0,241,6,1974,0,5,1974.0,0,0.0
144000.0,779,8400,0.0,0.0,2020,630.0,60.0,2020,1977,320.0,0.0,0,0,10,1977,0,5,1977.0,0,0.0
135000.0,780,10530,0.0,975.0,1004,504.0,78.0,1004,1977,90.0,975.0,0,0,5,1977,0,5,1977.0,0,0.0
176000.0,781,7875,1237.0,1237.0,1253,402.0,63.0,1253,1995,38.0,0.0,21,220,6,1996,0,5,1995.0,0,0.0
175900.0,782,7153,374.0,761.0,1603,484.0,65.0,810,1992,0.0,387.0,124,0,7,1992,793,5,1992.0,0,0.0
187100.0,783,16285,1413.0,1413.0,1430,605.0,67.0,1430,2001,0.0,0.0,33,0,6,2002,0,5,2001.0,0,0.0
165500.0,784,9101,0.0,1097.0,1110,602.0,69.30579531442663,1110,1978,104.0,1097.0,30,303,7,1978,0,6,1978.0,0,0.0
128000.0,785,6300,742.0,742.0,1484,0.0,35.0,742,1914,0.0,0.0,291,0,6,2001,742,6,0.0,0,0.0
161500.0,786,9790,491.0,1372.0,1342,457.0,69.30579531442663,1342,1967,0.0,251.0,0,0,9,1967,0,5,1967.0,197,630.0
139000.0,787,10800,0.0,686.0,1652,416.0,60.0,966,1915,0.0,686.0,0,0,6,1950,686,6,1961.0,0,0.0
233000.0,788,10142,300.0,956.0,2084,618.0,76.0,956,2004,0.0,656.0,45,0,1,2004,1128,5,2004.0,0,0.0
107900.0,789,6000,901.0,901.0,901,281.0,50.0,901,1954,0.0,0.0,0,0,8,2000,0,7,1954.0,0,0.0
187500.0,790,12205,264.0,832.0,2087,444.0,69.30579531442663,976,1966,157.0,568.0,168,133,7,2007,1111,8,1966.0,0,0.0
160200.0,791,3182,1129.0,1145.0,1145,397.0,43.0,1145,2005,11.0,16.0,16,100,9,2006,0,5,2005.0,0,0.0
146800.0,792,11333,490.0,1029.0,1062,539.0,69.30579531442663,1062,1976,0.0,539.0,0,120,5,1976,0,5,1976.0,0,0.0
269790.0,793,9920,255.0,1117.0,2013,455.0,92.0,1127,1996,0.0,862.0,130,180,6,1997,886,5,1997.0,0,0.0
225000.0,794,9158,1496.0,1496.0,1496,474.0,76.0,1496,2007,140.0,0.0,130,168,6,2007,0,5,2007.0,0,0.0
194500.0,795,10832,712.0,712.0,1895,409.0,69.30579531442663,1086,1994,0.0,0.0,46,143,10,1996,809,5,1994.0,0,0.0
171000.0,796,8400,650.0,650.0,1564,476.0,70.0,888,1980,130.0,0.0,50,0,4,1981,676,6,1980.0,204,0.0
143500.0,797,8197,660.0,660.0,1285,528.0,71.0,1285,1977,148.0,0.0,0,138,4,1977,0,5,1977.0,0,0.0
110000.0,798,7677,203.0,773.0,773,240.0,57.0,773,1953,0.0,570.0,0,0,4,1953,0,5,1953.0,0,0.0
485000.0,799,13518,1926.0,1926.0,3140,820.0,104.0,1966,2008,860.0,0.0,78,144,7,2009,1174,5,2009.0,0,0.0
175000.0,800,7200,162.0,731.0,1768,240.0,60.0,981,1937,252.0,569.0,0,0,6,1950,787,7,1939.0,0,0.0
200000.0,801,12798,154.0,616.0,1688,603.0,79.0,616,1997,0.0,462.0,114,403,5,1997,1072,5,1997.0,0,0.0
109900.0,802,4800,999.0,1196.0,1196,440.0,40.0,1196,1916,0.0,197.0,0,0,7,1990,0,7,1957.0,0,0.0
189000.0,803,8199,80.0,728.0,1456,410.0,63.0,728,2005,0.0,648.0,18,36,10,2005,728,5,2005.0,0,0.0
582933.0,804,13891,1734.0,1734.0,2822,1020.0,107.0,1734,2008,424.0,0.0,170,52,1,2009,1088,5,2009.0,192,0.0
118000.0,805,9000,124.0,936.0,1128,286.0,75.0,1128,1954,0.0,812.0,0,0,6,1954,0,5,1954.0,0,0.0
227680.0,806,12274,1417.0,1417.0,1428,554.0,91.0,1428,2008,256.0,0.0,60,0,7,2008,0,5,2008.0,0,0.0
135500.0,807,9750,100.0,980.0,980,384.0,75.0,980,1967,0.0,400.0,0,68,10,1967,0,5,1967.0,0,480.0
223500.0,808,21384,15.0,1324.0,1576,528.0,144.0,1072,1923,0.0,1309.0,312,0,5,2004,504,6,1923.0,0,0.0
159950.0,809,13400,380.0,1024.0,1086,484.0,85.0,1086,1966,1047.0,516.0,0,0,6,1966,0,5,1966.0,0,128.0
106000.0,810,8100,849.0,849.0,2138,360.0,90.0,1075,1898,0.0,0.0,156,40,11,1965,1063,5,1910.0,0,0.0
