OverallQual,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,FireplaceQu,GarageFinish,GarageCars,GarageArea,SalePrice
6,1969,2005,3.0,3.0,1026.0,1026,1026,1,4.0,5,0.0,2.0,2.0,440.0,156000.0
6,1999,1999,3.0,4.0,729.0,742,1471,2,3.0,6,0.0,1.0,2.0,440.0,172500.0
8,2007,2007,4.0,4.0,866.0,866,1768,2,4.0,7,0.0,2.0,2.0,578.0,212000.0
6,1978,1978,3.0,3.0,672.0,672,1386,2,3.0,6,3.0,3.0,2.0,440.0,158900.0
7,1999,1999,3.0,4.0,744.0,757,1501,2,3.0,6,0.0,1.0,2.0,440.0,179400.0
8,1995,1995,4.0,4.0,1318.0,1328,2531,2,4.0,9,3.0,2.0,3.0,752.0,290000.0
6,1959,1959,3.0,3.0,864.0,864,864,1,3.0,5,0.0,1.0,1.0,300.0,127500.0
5,1924,1950,3.0,3.0,1145.0,1301,1301,1,2.0,5,0.0,1.0,2.0,440.0,100000.0
7,2009,2009,3.0,4.0,756.0,764,1547,2,4.0,7,0.0,1.0,2.0,614.0,215200.0
8,1999,1999,4.0,4.0,1252.0,1268,2365,2,4.0,8,4.0,2.0,3.0,856.0,337000.0
8,1995,1996,4.0,4.0,1494.0,1494,1494,1,5.0,6,4.0,3.0,2.0,481.0,270000.0
9,2008,2008,4.0,4.0,1498.0,1506,1506,2,5.0,6,4.0,3.0,2.0,592.0,264132.0
7,1988,1988,3.0,4.0,980.0,980,1714,2,3.0,7,3.0,1.0,2.0,496.0,196500.0
6,1940,1985,3.0,4.0,983.0,983,1750,2,3.0,7,0.0,1.0,1.0,423.0,160000.0
7,2004,2005,4.0,4.0,1860.0,1836,1836,2,4.0,8,4.0,3.0,2.0,484.0,216837.0
8,2003,2003,5.0,4.0,1650.0,1690,3279,3,5.0,12,4.0,3.0,3.0,841.0,538000.0
5,1982,1982,3.0,4.0,858.0,858,858,1,3.0,5,0.0,1.0,2.0,576.0,134900.0
4,1951,1951,3.0,2.0,836.0,1220,1220,1,3.0,6,0.0,1.0,2.0,396.0,102000.0
6,1976,1976,3.0,3.0,1029.0,1117,1117,1,3.0,6,3.0,1.0,2.0,672.0,107000.0
5,1958,1958,3.0,3.0,912.0,912,912,1,3.0,5,0.0,2.0,1.0,275.0,114500.0
8,2006,2006,4.0,4.0,1935.0,1973,1973,2,4.0,9,4.0,3.0,3.0,895.0,395000.0
6,1998,1998,3.0,5.0,1204.0,1204,1204,2,3.0,5,0.0,3.0,2.0,412.0,162000.0
7,2005,2006,4.0,4.0,1614.0,1614,1614,2,4.0,7,0.0,2.0,3.0,865.0,221500.0
5,1974,1974,3.0,3.0,864.0,894,894,1,3.0,5,2.0,1.0,2.0,440.0,142500.0
5,1977,1977,3.0,0.0,0.0,2020,2020,2,3.0,10,3.0,1.0,2.0,630.0,144000.0
6,1977,1977,3.0,4.0,975.0,1004,1004,1,3.0,4,0.0,1.0,2.0,504.0,135000.0
7,1995,1996,3.0,4.0,1237.0,1253,1253,2,3.0,6,3.0,3.0,2.0,402.0,176000.0
6,1992,1992,4.0,4.0,761.0,810,1603,2,4.0,7,0.0,2.0,2.0,484.0,175900.0
7,2001,2002,4.0,4.0,1413.0,1430,1430,2,4.0,6,0.0,2.0,2.0,605.0,187100.0
5,1978,1978,3.0,4.0,1097.0,1110,1110,1,4.0,4,3.0,3.0,2.0,602.0,165500.0
6,1914,2001,3.0,3.0,742.0,742,1484,2,3.0,9,4.0,0.0,0.0,0.0,128000.0
6,1967,1967,3.0,3.0,1372.0,1342,1342,2,3.0,7,4.0,1.0,2.0,457.0,161500.0
5,1915,1950,3.0,2.0,686.0,966,1652,2,3.0,7,0.0,1.0,1.0,416.0,139000.0
7,2004,2004,4.0,4.0,956.0,956,2084,2,4.0,8,0.0,2.0,2.0,618.0,233000.0
4,1954,2000,3.0,3.0,901.0,901,901,1,3.0,4,0.0,1.0,1.0,281.0,107900.0
6,1966,2007,3.0,3.0,832.0,976,2087,2,4.0,9,0.0,3.0,2.0,444.0,187500.0
7,2005,2006,4.0,4.0,1145.0,1145,1145,2,4.0,5,4.0,3.0,2.0,397.0,160200.0
6,1976,1976,3.0,4.0,1029.0,1062,1062,1,3.0,5,3.0,2.0,2.0,539.0,146800.0
7,1996,1997,4.0,4.0,1117.0,1127,2013,2,3.0,8,3.0,1.0,2.0,455.0,269790.0
8,2007,2007,4.0,4.0,1496.0,1496,1496,2,4.0,7,0.0,3.0,2.0,474.0,225000.0
7,1994,1996,4.0,4.0,712.0,1086,1895,2,4.0,7,3.0,3.0,2.0,409.0,194500.0
6,1980,1981,3.0,4.0,650.0,888,1564,2,3.0,7,3.0,1.0,2.0,476.0,171000.0
6,1977,1977,3.0,3.0,660.0,1285,1285,1,3.0,7,3.0,2.0,2.0,528.0,143500.0
5,1953,1953,3.0,3.0,773.0,773,773,1,3.0,4,0.0,1.0,1.0,240.0,110000.0
9,2008,2009,5.0,5.0,1926.0,1966,3140,3,5.0,11,4.0,3.0,3.0,820.0,485000.0
5,1937,1950,3.0,4.0,731.0,981,1768,1,4.0,7,3.0,1.0,1.0,240.0,175000.0
6,1997,1997,3.0,4.0,616.0,616,1688,2,4.0,8,0.0,2.0,2.0,603.0,200000.0
4,1916,1990,3.0,3.0,1196.0,1196,1196,1,3.0,5,0.0,1.0,2.0,440.0,109900.0
7,2005,2005,4.0,4.0,728.0,728,1456,2,4.0,7,4.0,3.0,2.0,410.0,189000.0
9,2008,2009,5.0,5.0,1734.0,1734,2822,3,5.0,12,4.0,2.0,3.0,1020.0,582933.0
5,1954,1954,3.0,3.0,936.0,1128,1128,1,3.0,5,0.0,1.0,1.0,286.0,118000.0
7,2008,2008,4.0,4.0,1417.0,1428,1428,2,5.0,6,0.0,2.0,2.0,554.0,227680.0
5,1967,1967,3.0,3.0,980.0,980,980,2,3.0,6,0.0,3.0,1.0,384.0,135500.0
5,1923,2004,3.0,3.0,1324.0,1072,1576,1,4.0,6,3.0,2.0,2.0,528.0,223500.0
5,1966,1966,3.0,3.0,1024.0,1086,1086,1,3.0,6,4.0,2.0,2.0,484.0,159950.0
5,1898,1965,3.0,3.0,849.0,1075,2138,2,3.0,11,0.0,1.0,2.0,360.0,106000.0
6,1974,1999,3.0,3.0,1040.0,1309,1309,1,4.0,5,2.0,2.0,2.0,484.0,181000.0
6,2004,2004,4.0,4.0,848.0,848,848,1,4.0,4,4.0,3.0,2.0,420.0,144500.0
5,1952,1952,2.0,3.0,540.0,1044,1044,1,2.0,4,0.0,1.0,2.0,504.0,55993.0
6,1958,1958,3.0,3.0,1442.0,1442,1442,1,3.0,7,0.0,2.0,1.0,301.0,157900.0
5,1918,1950,3.0,3.0,686.0,686,1250,1,2.0,7,0.0,1.0,1.0,280.0,116000.0
7,1998,1998,3.0,4.0,1649.0,1661,1661,2,4.0,6,0.0,2.0,2.0,598.0,224900.0
5,1954,1954,3.0,3.0,1008.0,1008,1008,1,3.0,4,4.0,2.0,1.0,275.0,137000.0
8,2002,2002,4.0,4.0,1568.0,1689,1689,2,4.0,7,4.0,2.0,3.0,857.0,271000.0
6,1971,1971,3.0,3.0,1010.0,1052,1052,1,3.0,6,0.0,1.0,2.0,440.0,155000.0
7,2009,2010,4.0,4.0,1358.0,1358,1358,2,4.0,6,4.0,2.0,2.0,484.0,224000.0
7,2003,2003,4.0,4.0,798.0,798,1640,2,4.0,6,0.0,2.0,2.0,595.0,183000.0
4,1953,1953,2.0,2.0,936.0,936,936,1,3.0,4,0.0,1.0,2.0,576.0,93000.0
7,2003,2003,4.0,4.0,847.0,847,1733,2,4.0,7,4.0,3.0,2.0,433.0,225000.0
6,1940,1950,3.0,3.0,778.0,944,1489,2,3.0,7,4.0,1.0,1.0,240.0,139500.0
8,2006,2006,4.0,4.0,1489.0,1489,1489,2,4.0,7,4.0,2.0,2.0,776.0,232600.0
10,2007,2008,5.0,5.0,2078.0,2084,2084,2,5.0,7,4.0,3.0,3.0,1220.0,385000.0
5,1924,1950,3.0,3.0,784.0,784,784,1,4.0,5,0.0,0.0,0.0,0.0,109500.0
7,2001,2001,4.0,4.0,1454.0,1434,1434,2,4.0,6,3.0,2.0,2.0,527.0,189000.0
5,1967,1967,3.0,3.0,1013.0,1160,2126,2,3.0,7,0.0,3.0,2.0,538.0,185000.0
7,2005,2005,4.0,4.0,600.0,520,1223,2,4.0,4,0.0,2.0,2.0,480.0,147400.0
6,1957,1957,3.0,3.0,1392.0,1392,1392,1,3.0,6,4.0,2.0,2.0,458.0,166000.0
7,2005,2005,3.0,4.0,600.0,520,1200,2,4.0,4,0.0,2.0,2.0,480.0,151000.0
7,2003,2003,4.0,4.0,941.0,941,1829,2,4.0,7,3.0,2.0,2.0,613.0,237000.0
6,1964,1964,3.0,3.0,1516.0,1516,1516,1,3.0,6,0.0,2.0,2.0,472.0,167000.0
5,1961,1961,3.0,3.0,1144.0,1144,1144,1,3.0,6,0.0,1.0,2.0,456.0,139950.0
4,1950,1995,3.0,4.0,1067.0,1067,1067,2,4.0,4,0.0,1.0,2.0,436.0,128000.0
5,1948,1973,3.0,3.0,1559.0,1559,1559,1,3.0,5,0.0,1.0,2.0,812.0,153500.0
6,1973,1973,3.0,3.0,483.0,483,987,1,3.0,5,0.0,1.0,1.0,264.0,100000.0
5,1995,2006,3.0,4.0,1099.0,1099,1099,1,4.0,6,0.0,1.0,1.0,352.0,144000.0
5,1946,1995,3.0,3.0,768.0,768,1200,1,3.0,6,0.0,1.0,1.0,240.0,130500.0
6,1925,1950,3.0,3.0,672.0,810,1482,2,2.0,7,0.0,1.0,1.0,400.0,140000.0
5,1904,2002,3.0,3.0,650.0,958,1539,2,4.0,8,1.0,1.0,2.0,686.0,157500.0
6,1966,1966,3.0,3.0,1127.0,1165,1165,1,3.0,6,0.0,2.0,2.0,490.0,174900.0
5,1961,1961,3.0,3.0,1800.0,1800,1800,2,3.0,10,0.0,0.0,0.0,0.0,141000.0
5,1915,1950,3.0,3.0,876.0,876,1416,1,3.0,7,4.0,1.0,3.0,720.0,153900.0
5,1975,1981,3.0,4.0,1390.0,1701,1701,2,3.0,6,3.0,3.0,2.0,611.0,171000.0
7,1993,1993,4.0,4.0,740.0,1006,1775,2,4.0,7,3.0,1.0,2.0,425.0,213000.0
5,1972,1972,3.0,3.0,864.0,864,864,1,3.0,5,2.0,1.0,1.0,338.0,133500.0
6,1908,1997,3.0,3.0,907.0,1307,2358,3,3.0,10,4.0,1.0,2.0,360.0,240000.0
6,1976,1994,4.0,3.0,528.0,1094,1855,2,3.0,7,3.0,2.0,2.0,512.0,187000.0
6,2003,2003,4.0,4.0,848.0,848,848,1,4.0,3,0.0,3.0,2.0,420.0,131500.0
8,2003,2003,4.0,4.0,1273.0,1456,1456,2,4.0,7,3.0,3.0,2.0,400.0,215000.0
7,1941,1950,3.0,3.0,918.0,918,1646,2,3.0,7,4.0,1.0,1.0,240.0,164000.0
6,1964,1964,3.0,3.0,1127.0,1445,1445,1,3.0,7,2.0,2.0,2.0,645.0,158000.0
5,1955,1974,3.0,3.0,1763.0,1779,1779,1,3.0,6,4.0,1.0,2.0,454.0,170000.0
5,1962,2010,3.0,3.0,1040.0,1040,1040,1,3.0,6,0.0,1.0,1.0,260.0,127000.0
6,1978,1978,3.0,4.0,940.0,1026,1026,1,3.0,5,0.0,1.0,2.0,576.0,147000.0
6,1994,1995,3.0,4.0,702.0,702,1481,2,3.0,6,3.0,3.0,2.0,343.0,174000.0
7,1976,1976,3.0,4.0,1090.0,1370,1370,2,3.0,6,3.0,2.0,2.0,479.0,152000.0
6,1968,1984,3.0,3.0,1054.0,1512,2654,2,4.0,9,4.0,1.0,2.0,619.0,250000.0
7,1918,1998,4.0,3.0,912.0,912,1426,1,4.0,7,4.0,1.0,1.0,216.0,189950.0
5,1965,1965,3.0,3.0,1039.0,1039,1039,1,3.0,6,0.0,1.0,2.0,504.0,131500.0
6,1984,1985,3.0,4.0,1040.0,1097,1097,2,3.0,6,0.0,1.0,2.0,480.0,152000.0
5,1959,1959,3.0,3.0,1148.0,1148,1148,1,3.0,6,0.0,1.0,1.0,672.0,132500.0
7,2007,2008,4.0,5.0,1372.0,1372,1372,2,4.0,6,0.0,3.0,2.0,529.0,250580.0
5,1970,1970,3.0,3.0,1002.0,1002,1002,1,3.0,5,0.0,1.0,2.0,902.0,148500.0
8,2006,2007,4.0,4.0,1638.0,1646,1646,2,4.0,6,4.0,2.0,3.0,870.0,248900.0
4,1961,1961,3.0,3.0,1040.0,1120,1120,1,2.0,5,0.0,2.0,2.0,544.0,129000.0
5,1948,1950,3.0,0.0,0.0,1547,2320,2,3.0,7,3.0,1.0,2.0,672.0,169000.0
7,1993,1994,4.0,4.0,1050.0,1062,1949,2,4.0,8,3.0,3.0,2.0,574.0,236000.0
5,1962,1962,3.0,3.0,894.0,894,894,1,3.0,5,0.0,1.0,1.0,308.0,109500.0
6,1998,1998,3.0,4.0,804.0,804,1682,2,4.0,7,0.0,2.0,2.0,523.0,200500.0
5,1953,1996,4.0,3.0,105.0,910,910,1,4.0,5,0.0,1.0,2.0,414.0,116000.0
5,1949,1950,4.0,3.0,832.0,1036,1268,1,3.0,6,4.0,1.0,1.0,288.0,133000.0
5,1941,1950,3.0,3.0,676.0,676,1131,1,3.0,5,0.0,1.0,1.0,200.0,66500.0
8,2007,2007,4.0,4.0,1184.0,1184,2610,2,5.0,11,4.0,3.0,2.0,550.0,303477.0
4,1963,1963,3.0,3.0,1064.0,1040,1040,1,3.0,5,0.0,1.0,2.0,648.0,132250.0
9,2004,2005,4.0,5.0,1462.0,1462,2224,2,5.0,10,4.0,3.0,3.0,738.0,350000.0
5,1961,1995,3.0,3.0,1109.0,1155,1155,1,4.0,6,0.0,1.0,2.0,576.0,148000.0
5,1978,2005,4.0,3.0,864.0,864,864,1,3.0,6,0.0,1.0,1.0,336.0,136500.0
5,2005,2006,3.0,5.0,1090.0,1090,1090,1,3.0,5,0.0,3.0,2.0,450.0,157000.0
7,1990,1991,4.0,4.0,1156.0,1187,1717,2,4.0,7,3.0,2.0,2.0,400.0,187500.0
6,1992,1993,3.0,4.0,808.0,808,1593,2,3.0,7,3.0,2.0,2.0,389.0,178000.0
4,1912,1950,4.0,3.0,795.0,954,2230,1,3.0,10,0.0,1.0,1.0,440.0,118500.0
5,1967,1967,3.0,3.0,892.0,892,892,1,3.0,5,0.0,2.0,1.0,288.0,100000.0
9,1999,2000,4.0,5.0,1698.0,1709,1709,2,4.0,5,3.0,3.0,2.0,506.0,328900.0
5,1959,2005,3.0,3.0,1626.0,1712,1712,2,3.0,8,0.0,3.0,2.0,588.0,145000.0
5,1955,1955,3.0,3.0,816.0,872,1393,1,3.0,8,0.0,1.0,1.0,300.0,135500.0
8,1970,1970,4.0,3.0,2217.0,2217,2217,2,4.0,8,3.0,1.0,2.0,621.0,268000.0
6,1953,1953,3.0,3.0,1505.0,1505,1505,1,3.0,6,3.0,2.0,2.0,505.0,149500.0
5,1949,2006,3.0,3.0,672.0,672,924,1,3.0,6,1.0,1.0,2.0,576.0,122900.0
6,1978,1978,3.0,3.0,918.0,918,1683,2,3.0,7,3.0,2.0,2.0,440.0,172500.0
6,1963,2003,3.0,3.0,1059.0,1068,1068,1,3.0,6,0.0,2.0,1.0,264.0,154500.0
5,1954,1954,3.0,4.0,1383.0,1383,1383,1,3.0,6,4.0,1.0,1.0,354.0,165000.0
5,1979,1979,3.0,0.0,0.0,1535,1535,2,3.0,8,0.0,1.0,2.0,400.0,118858.0
6,1963,1963,3.0,3.0,780.0,983,1796,1,3.0,8,3.0,2.0,2.0,483.0,140000.0
4,1936,1950,3.0,3.0,951.0,951,951,1,3.0,6,0.0,1.0,1.0,327.0,106500.0
5,1979,1979,3.0,0.0,0.0,1120,2240,2,3.0,12,0.0,1.0,2.0,528.0,142953.0
9,2009,2010,5.0,5.0,2330.0,2364,2364,2,5.0,11,4.0,3.0,3.0,820.0,611657.0
5,1961,1994,3.0,3.0,912.0,1236,1236,1,3.0,6,3.0,1.0,1.0,288.0,135000.0
4,1971,1971,3.0,3.0,858.0,858,858,1,3.0,4,0.0,1.0,1.0,684.0,110000.0
5,1957,2000,3.0,3.0,992.0,1306,1306,1,3.0,5,0.0,1.0,1.0,756.0,153000.0
7,2003,2003,4.0,4.0,783.0,807,1509,2,4.0,8,4.0,3.0,2.0,393.0,180000.0
7,2006,2006,4.0,4.0,1670.0,1670,1670,2,4.0,7,4.0,2.0,3.0,690.0,240000.0
5,1967,1967,3.0,3.0,876.0,902,902,1,3.0,6,0.0,1.0,1.0,288.0,125500.0
5,1954,1954,3.0,3.0,1056.0,1063,1063,1,3.0,6,0.0,2.0,1.0,280.0,128000.0
8,2006,2006,4.0,4.0,1623.0,1636,1636,2,4.0,8,4.0,2.0,3.0,865.0,255000.0
7,1936,1987,4.0,4.0,1017.0,1020,2057,1,4.0,6,4.0,3.0,1.0,180.0,250000.0
5,1983,1983,3.0,4.0,864.0,902,902,1,3.0,5,0.0,1.0,2.0,484.0,131000.0
6,2005,2005,4.0,4.0,742.0,742,1484,2,4.0,8,4.0,3.0,2.0,390.0,174000.0
5,1960,1960,3.0,3.0,1105.0,1105,2274,2,3.0,12,0.0,1.0,2.0,480.0,154300.0
5,1977,1989,3.0,4.0,1268.0,1268,1268,1,4.0,5,0.0,1.0,1.0,252.0,143500.0
5,1925,1950,3.0,3.0,768.0,1015,1015,1,3.0,6,0.0,1.0,1.0,450.0,88000.0
5,1949,1950,3.0,3.0,1001.0,1001,2002,2,3.0,8,0.0,1.0,3.0,871.0,145000.0
6,2009,2009,4.0,4.0,612.0,612,1224,2,4.0,4,0.0,2.0,2.0,528.0,173733.0
4,1970,1970,3.0,3.0,546.0,546,1092,1,3.0,6,0.0,1.0,1.0,286.0,75000.0
2,1949,1950,3.0,3.0,480.0,480,480,0,3.0,4,0.0,1.0,1.0,308.0,35311.0
4,1956,1956,3.0,3.0,1134.0,1229,1229,1,3.0,6,0.0,2.0,1.0,284.0,135000.0
7,1991,1991,4.0,5.0,1104.0,912,2127,2,4.0,8,3.0,2.0,3.0,833.0,238000.0
6,1958,2002,5.0,4.0,1184.0,1414,1414,1,3.0,6,3.0,1.0,2.0,601.0,176500.0
6,1994,1994,4.0,4.0,928.0,936,1721,2,4.0,7,0.0,2.0,2.0,471.0,201000.0
5,1900,2003,3.0,3.0,1272.0,1272,2200,2,3.0,9,0.0,0.0,0.0,0.0,145900.0
6,2005,2006,4.0,4.0,1316.0,1316,1316,2,4.0,6,4.0,3.0,2.0,397.0,169990.0
6,1993,1994,4.0,4.0,1604.0,1617,1617,2,4.0,5,2.0,2.0,2.0,533.0,193000.0
6,1980,1980,3.0,4.0,1686.0,1686,1686,2,3.0,7,3.0,1.0,2.0,612.0,207500.0
5,1977,1977,3.0,4.0,1126.0,1126,1126,2,5.0,6,0.0,2.0,2.0,540.0,175000.0
8,2003,2004,4.0,4.0,1181.0,1234,2374,2,5.0,10,4.0,3.0,3.0,656.0,285000.0
7,1968,1968,3.0,3.0,832.0,1098,1978,2,3.0,9,4.0,2.0,2.0,486.0,176000.0
8,2001,2001,4.0,4.0,1753.0,1788,1788,2,5.0,7,3.0,2.0,2.0,522.0,236500.0
7,1997,1997,3.0,4.0,964.0,993,2236,2,4.0,8,3.0,3.0,2.0,642.0,222000.0
8,2007,2007,4.0,4.0,1466.0,1466,1466,2,4.0,7,0.0,3.0,3.0,610.0,201000.0
5,1965,1965,3.0,3.0,925.0,925,925,1,3.0,5,0.0,1.0,1.0,429.0,117500.0
9,2006,2006,5.0,5.0,1905.0,1905,1905,2,5.0,8,4.0,3.0,3.0,788.0,320000.0
7,2004,2004,4.0,4.0,1500.0,1500,1500,2,4.0,6,0.0,2.0,2.0,570.0,190000.0
7,1960,2007,3.0,4.0,585.0,2069,2069,2,4.0,9,4.0,2.0,2.0,505.0,242000.0
4,1926,1953,3.0,2.0,600.0,747,747,1,3.0,5,0.0,1.0,2.0,528.0,79900.0
7,2003,2003,4.0,4.0,1176.0,1200,1200,2,4.0,5,0.0,2.0,2.0,555.0,184900.0
7,2005,2005,4.0,4.0,1113.0,1113,1971,2,4.0,8,4.0,2.0,2.0,689.0,253000.0
7,2006,2006,4.0,4.0,1391.0,1391,1962,2,4.0,7,0.0,2.0,3.0,868.0,239799.0
7,1940,1950,3.0,3.0,1032.0,1207,2403,2,3.0,10,3.0,1.0,1.0,349.0,244400.0
6,1976,1976,3.0,3.0,1728.0,1728,1728,2,3.0,8,0.0,1.0,2.0,574.0,150900.0
7,1999,1999,4.0,4.0,992.0,1022,2060,2,4.0,8,3.0,2.0,2.0,390.0,214000.0
4,1977,1977,3.0,4.0,1440.0,1440,1440,2,3.0,8,0.0,0.0,0.0,0.0,150000.0
5,1967,1967,3.0,3.0,1632.0,1632,1632,2,3.0,8,0.0,1.0,2.0,576.0,143000.0
6,1958,1958,3.0,3.0,819.0,1344,1344,1,4.0,7,4.0,2.0,2.0,525.0,137500.0
5,1890,1996,3.0,3.0,1088.0,1188,1869,1,3.0,7,0.0,1.0,2.0,456.0,124900.0
5,1959,1959,3.0,3.0,1144.0,1144,1144,1,3.0,6,3.0,2.0,1.0,796.0,143000.0
8,2002,2003,4.0,4.0,1616.0,1629,1629,2,4.0,9,4.0,3.0,3.0,808.0,270000.0
7,2002,2002,4.0,4.0,936.0,936,1776,2,4.0,7,3.0,2.0,2.0,474.0,192500.0
6,1972,2006,3.0,3.0,1161.0,1381,1381,1,4.0,5,3.0,2.0,2.0,676.0,197500.0
5,1950,2002,3.0,3.0,864.0,864,864,1,4.0,5,0.0,2.0,2.0,720.0,129000.0
5,1965,1965,3.0,3.0,828.0,965,965,1,3.0,6,0.0,1.0,1.0,300.0,119900.0
5,1972,2003,3.0,4.0,768.0,768,768,1,3.0,5,0.0,3.0,1.0,396.0,133900.0
5,1969,1969,3.0,3.0,784.0,1168,1968,2,3.0,7,1.0,2.0,2.0,530.0,172000.0
6,1975,1975,3.0,4.0,945.0,980,980,2,3.0,4,0.0,0.0,0.0,0.0,127500.0
6,1946,1950,3.0,4.0,979.0,979,1958,2,3.0,8,0.0,1.0,2.0,492.0,145000.0
6,1980,1980,3.0,4.0,561.0,561,1229,1,3.0,5,3.0,3.0,2.0,462.0,124000.0
5,1962,1962,3.0,3.0,1057.0,1057,1057,1,3.0,6,0.0,3.0,2.0,576.0,132000.0
7,2003,2003,4.0,4.0,1337.0,1337,1337,2,4.0,6,0.0,2.0,2.0,531.0,185000.0
7,1999,1999,4.0,4.0,696.0,696,1416,2,4.0,6,0.0,1.0,2.0,484.0,155000.0
5,1958,2008,3.0,3.0,858.0,858,858,1,3.0,4,0.0,0.0,0.0,0.0,116500.0
6,1977,1995,3.0,4.0,1330.0,1542,2872,2,3.0,11,3.0,3.0,2.0,619.0,272000.0
6,1976,1976,3.0,4.0,804.0,804,1548,2,4.0,7,3.0,1.0,2.0,440.0,155000.0
9,2007,2007,4.0,5.0,1800.0,1800,1800,2,5.0,7,0.0,3.0,2.0,702.0,239000.0
7,2002,2003,4.0,4.0,817.0,824,1894,2,4.0,8,4.0,3.0,2.0,510.0,214900.0
6,2005,2007,4.0,4.0,783.0,783,1484,2,4.0,8,4.0,3.0,2.0,393.0,178900.0
5,1940,1950,4.0,3.0,728.0,976,1308,1,3.0,7,3.0,1.0,1.0,256.0,160000.0
5,1955,1955,3.0,3.0,1098.0,1098,1098,1,3.0,6,0.0,1.0,1.0,260.0,135000.0
3,1910,1950,3.0,3.0,600.0,600,968,1,3.0,6,0.0,0.0,0.0,0.0,37900.0
6,1958,1958,3.0,3.0,588.0,1095,1095,1,3.0,6,0.0,2.0,1.0,264.0,140000.0
4,1949,1950,3.0,3.0,720.0,720,1192,1,3.0,6,0.0,0.0,0.0,0.0,135000.0
7,2003,2004,4.0,4.0,764.0,764,1626,2,4.0,6,0.0,2.0,2.0,474.0,173000.0
6,1979,1979,3.0,4.0,918.0,918,918,2,3.0,5,3.0,1.0,1.0,264.0,99500.0
7,2007,2008,4.0,4.0,1428.0,1428,1428,2,4.0,6,0.0,3.0,2.0,480.0,182000.0
7,1910,1993,3.0,4.0,728.0,1136,2019,1,4.0,8,0.0,1.0,2.0,532.0,167500.0
7,2000,2000,4.0,4.0,673.0,673,1382,2,4.0,6,0.0,1.0,2.0,490.0,165000.0
4,1923,1958,3.0,4.0,440.0,869,869,1,2.0,4,0.0,0.0,0.0,0.0,85500.0
7,2006,2007,4.0,4.0,1241.0,1241,1241,1,4.0,4,0.0,3.0,2.0,569.0,199900.0
4,1954,1954,3.0,3.0,894.0,894,894,1,3.0,5,0.0,1.0,2.0,400.0,110000.0
5,1963,1963,3.0,3.0,1121.0,1121,1121,1,3.0,5,0.0,1.0,2.0,480.0,139000.0
7,1961,2007,5.0,3.0,944.0,999,999,1,5.0,6,0.0,2.0,2.0,588.0,178400.0
8,1998,1999,4.0,4.0,1225.0,1276,2612,2,4.0,8,3.0,3.0,3.0,676.0,336000.0
7,2007,2007,4.0,4.0,1266.0,1266,1266,2,4.0,6,4.0,3.0,2.0,388.0,159895.0
8,2002,2002,4.0,4.0,1128.0,1149,2290,2,4.0,9,4.0,1.0,2.0,779.0,255900.0
5,1977,1977,3.0,0.0,0.0,1302,1734,2,4.0,8,0.0,1.0,2.0,539.0,126000.0
5,1950,1950,3.0,3.0,1164.0,1164,1164,1,3.0,5,0.0,1.0,1.0,240.0,125000.0
6,1910,2003,3.0,3.0,485.0,1001,1635,1,4.0,5,0.0,1.0,1.0,255.0,117000.0
9,2009,2010,5.0,5.0,1930.0,1940,1940,2,5.0,8,4.0,3.0,3.0,606.0,395192.0
6,1976,1976,3.0,3.0,848.0,1118,2030,2,4.0,8,3.0,3.0,2.0,551.0,195000.0
7,2006,2006,4.0,4.0,770.0,778,1576,2,4.0,6,0.0,2.0,2.0,614.0,197000.0
8,1997,1998,4.0,4.0,1396.0,1407,2392,2,4.0,7,3.0,3.0,3.0,870.0,348000.0
8,1882,1986,4.0,3.0,916.0,916,1742,1,4.0,8,4.0,1.0,2.0,424.0,168000.0
6,1964,1993,3.0,3.0,822.0,1020,1851,2,4.0,7,2.0,2.0,2.0,440.0,187000.0
6,2005,2006,3.0,4.0,750.0,750,1500,2,4.0,6,0.0,2.0,2.0,564.0,173900.0
10,2006,2007,5.0,5.0,1700.0,1718,1718,2,5.0,7,4.0,3.0,3.0,786.0,337500.0
4,1946,1950,3.0,3.0,747.0,774,1230,1,3.0,5,0.0,1.0,1.0,305.0,121600.0
5,1961,1961,3.0,3.0,1050.0,1050,1050,1,3.0,6,0.0,1.0,1.0,368.0,136500.0
6,1970,1970,3.0,3.0,1442.0,1442,1442,2,3.0,6,3.0,2.0,2.0,615.0,185000.0
3,1922,1950,3.0,3.0,1007.0,1077,1077,1,3.0,6,4.0,1.0,1.0,210.0,91000.0
7,2006,2006,4.0,4.0,1187.0,1208,1208,2,4.0,6,0.0,2.0,2.0,632.0,206000.0
3,1952,1952,3.0,0.0,0.0,944,944,1,2.0,4,0.0,1.0,2.0,528.0,82000.0
5,1920,1950,3.0,2.0,691.0,691,691,1,5.0,4,0.0,1.0,1.0,216.0,86000.0
8,2006,2006,4.0,4.0,1574.0,1574,1574,2,4.0,7,4.0,2.0,3.0,824.0,232000.0
5,1976,1976,3.0,3.0,1680.0,1680,1680,2,3.0,8,0.0,1.0,2.0,528.0,136905.0
7,2005,2006,4.0,4.0,1346.0,1504,1504,2,4.0,7,4.0,3.0,2.0,457.0,181000.0
5,1977,1977,4.0,4.0,985.0,985,985,2,3.0,6,0.0,1.0,1.0,328.0,149900.0
