SalePrice,Id,YrSold,MoSold,LotShape,BsmtFinType1,BsmtExposure,BsmtFullBath,WoodDeckSF,FireplaceQu,Neighborhood_CollgCr,HalfBath,MasVnrType_BrkFace,Fireplaces,LotConfig_Corner,LotConfig_Inside,BsmtUnfSF,GarageFinish,OpenPorchSF,MasVnrType_None,RoofStyle_Hip
207500.0,686,2007,9,2.0,6.0,2.0,1.0,219,3.0,0,0,0,1,0,0,180.0,3.0,0,1,0
227875.0,687,2007,8,1.0,1.0,1.0,0.0,144,0.0,0,0,0,0,0,1,874.0,3.0,105,1,0
148800.0,688,2007,3,3.0,6.0,1.0,0.0,0,0.0,0,1,0,0,0,0,312.0,1.0,60,1,0
392000.0,689,2007,10,1.0,6.0,3.0,1.0,140,4.0,0,0,1,1,0,1,474.0,2.0,0,0,0
194700.0,690,2007,6,2.0,5.0,3.0,0.0,192,4.0,0,0,0,1,1,0,1342.0,2.0,28,0,0
141000.0,691,2008,5,1.0,6.0,4.0,1.0,149,3.0,1,0,1,1,0,1,151.0,2.0,0,0,0
755000.0,692,2007,1,2.0,6.0,4.0,0.0,382,5.0,0,1,1,2,1,0,989.0,3.0,50,0,0
335000.0,693,2006,4,2.0,6.0,4.0,1.0,320,4.0,0,1,1,2,0,1,245.0,2.0,27,0,1
108480.0,694,2006,12,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,1,0,1073.0,1.0,0,1,0
141500.0,695,2009,4,1.0,1.0,1.0,0.0,112,0.0,0,1,0,0,1,0,927.0,1.0,0,1,0
176000.0,696,2006,7,2.0,6.0,1.0,1.0,125,3.0,0,0,1,1,0,1,92.0,1.0,0,0,0
89000.0,697,2006,6,1.0,2.0,1.0,0.0,0,0.0,0,0,0,0,0,1,0.0,1.0,0,1,0
123500.0,698,2006,9,2.0,2.0,2.0,0.0,0,0.0,0,0,0,0,0,1,219.0,1.0,0,1,0
138500.0,699,2010,4,1.0,6.0,1.0,1.0,416,4.0,0,0,0,1,0,1,224.0,1.0,144,1,0
196000.0,700,2008,7,3.0,6.0,2.0,0.0,156,0.0,0,0,0,0,0,1,1375.0,2.0,158,1,0
312500.0,701,2006,5,1.0,6.0,4.0,1.0,270,4.0,0,0,1,1,0,1,526.0,3.0,78,0,1
140000.0,702,2006,7,1.0,1.0,1.0,0.0,0,0.0,0,1,1,0,0,1,1164.0,1.0,0,0,1
361919.0,703,2006,7,2.0,1.0,1.0,0.0,324,4.0,0,1,1,1,0,1,1234.0,3.0,100,0,1
140000.0,704,2010,5,1.0,1.0,1.0,0.0,344,1.0,0,0,0,1,0,1,360.0,1.0,0,1,0
213000.0,705,2010,5,1.0,6.0,3.0,1.0,0,0.0,1,0,1,0,0,1,761.0,2.0,35,0,0
55000.0,706,2010,7,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1,0.0,0.0,0,1,1
302000.0,707,2007,6,3.0,6.0,4.0,1.0,380,3.0,0,0,0,2,0,0,424.0,1.0,48,0,0
254000.0,708,2009,12,1.0,6.0,1.0,1.0,192,4.0,0,0,1,1,0,1,461.0,3.0,38,0,1
179540.0,709,2007,7,2.0,1.0,3.0,0.0,100,4.0,0,1,0,1,0,1,728.0,3.0,24,1,1
109900.0,710,2008,12,2.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1,876.0,1.0,0,0,0
52000.0,711,2008,7,2.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1,270.0,0.0,0,1,0
102776.0,712,2010,1,1.0,1.0,2.0,0.0,68,0.0,0,0,0,0,0,1,859.0,2.0,0,1,0
189000.0,713,2008,10,2.0,6.0,2.0,1.0,168,4.0,0,0,0,1,0,1,461.0,3.0,120,1,0
129000.0,714,2006,5,1.0,5.0,3.0,1.0,0,0.0,0,0,1,0,0,1,171.0,1.0,288,0,0
130500.0,715,2010,3,2.0,6.0,1.0,0.0,0,0.0,0,1,1,0,0,0,192.0,2.0,44,0,0
165000.0,716,2009,8,1.0,1.0,1.0,0.0,0,3.0,0,0,1,1,0,1,1064.0,2.0,0,0,1
159500.0,717,2007,7,1.0,1.0,1.0,0.0,0,0.0,0,1,0,0,0,1,718.0,1.0,48,1,0
157000.0,718,2008,11,1.0,4.0,1.0,0.0,224,2.0,0,1,0,1,0,1,92.0,1.0,0,1,0
341000.0,719,2008,8,1.0,6.0,4.0,1.0,250,3.0,0,1,1,1,0,1,138.0,2.0,154,0,1
128500.0,720,2006,5,2.0,5.0,4.0,0.0,0,1.0,1,1,0,1,0,1,448.0,1.0,0,1,0
275000.0,721,2006,12,2.0,6.0,4.0,1.0,114,3.0,0,0,0,1,0,0,594.0,2.0,28,1,0
143000.0,722,2010,5,1.0,6.0,3.0,1.0,160,0.0,1,0,1,0,0,1,186.0,2.0,0,0,0
124500.0,723,2009,7,1.0,5.0,1.0,0.0,0,0.0,0,0,0,0,0,1,673.0,1.0,0,1,0
135000.0,724,2008,5,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1,941.0,1.0,0,1,0
320000.0,725,2009,2,2.0,6.0,1.0,1.0,327,4.0,0,0,0,1,0,1,464.0,3.0,64,0,1
120500.0,726,2009,11,1.0,5.0,1.0,0.0,96,0.0,0,0,0,0,0,1,250.0,1.0,0,1,0
222000.0,727,2009,12,2.0,6.0,1.0,1.0,292,4.0,0,0,1,1,1,0,72.0,3.0,44,0,1
194500.0,728,2009,2,1.0,6.0,3.0,1.0,132,0.0,1,0,0,0,0,1,508.0,2.0,0,0,0
110000.0,729,2009,7,1.0,1.0,1.0,1.0,0,0.0,0,0,1,0,1,0,1584.0,1.0,25,0,0
103000.0,730,2009,1,1.0,4.0,1.0,0.0,0,0.0,0,0,0,0,0,1,628.0,1.0,23,1,0
236500.0,731,2010,3,2.0,6.0,1.0,1.0,237,3.0,0,0,0,1,0,1,415.0,2.0,152,1,0
187500.0,732,2007,5,2.0,6.0,3.0,1.0,160,4.0,0,0,1,1,1,0,82.0,3.0,22,0,0
222500.0,733,2008,7,2.0,5.0,3.0,0.0,192,3.0,1,1,1,1,0,1,901.0,3.0,84,0,0
131400.0,734,2009,3,1.0,4.0,1.0,1.0,165,3.0,0,0,0,1,1,0,270.0,2.0,0,1,1
108000.0,735,2007,5,2.0,1.0,1.0,0.0,147,0.0,0,0,0,0,1,0,948.0,1.0,0,1,0
163000.0,736,2006,10,1.0,3.0,2.0,0.0,0,3.0,0,1,0,2,0,1,490.0,1.0,341,1,0
93500.0,737,2006,7,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1,0.0,1.0,0,1,0
239900.0,738,2006,6,2.0,1.0,1.0,0.0,0,4.0,0,1,0,1,0,0,893.0,3.0,116,1,0
179000.0,739,2009,3,1.0,6.0,4.0,3.0,120,0.0,0,0,0,0,0,1,0.0,0.0,0,1,0
190000.0,740,2009,4,2.0,1.0,1.0,0.0,187,0.0,1,1,0,0,0,1,864.0,2.0,56,1,0
132000.0,741,2007,5,1.0,1.0,1.0,0.0,270,0.0,0,0,0,0,0,1,264.0,1.0,0,1,0
142000.0,742,2008,5,2.0,6.0,2.0,1.0,168,0.0,0,0,0,0,0,1,80.0,1.0,0,1,1
179000.0,743,2007,12,1.0,1.0,1.0,0.0,120,0.0,0,0,1,0,0,1,1349.0,1.0,55,0,0
175000.0,744,2009,10,2.0,5.0,3.0,0.0,302,3.0,0,0,0,1,0,1,76.0,2.0,0,1,0
180000.0,745,2008,10,2.0,6.0,1.0,1.0,96,3.0,0,0,0,1,0,1,604.0,2.0,0,1,0
299800.0,746,2008,7,2.0,6.0,1.0,0.0,0,3.0,0,1,1,2,0,1,487.0,3.0,204,0,1
236000.0,747,2009,4,2.0,6.0,1.0,0.0,224,3.0,0,1,0,1,0,1,652.0,3.0,54,1,0
265979.0,748,2009,5,2.0,1.0,1.0,0.0,181,4.0,0,1,0,1,1,0,1240.0,1.0,0,1,0
260400.0,749,2010,3,2.0,6.0,1.0,1.0,240,3.0,0,0,1,1,0,1,801.0,3.0,56,0,1
98000.0,750,2009,4,1.0,0.0,0.0,0.0,92,0.0,0,0,0,0,0,1,0.0,1.0,0,1,0
96500.0,751,2010,6,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,1,0,576.0,0.0,160,1,0
162000.0,752,2007,8,1.0,1.0,1.0,0.0,0,0.0,0,1,0,0,0,1,660.0,3.0,48,1,0
217000.0,753,2006,7,2.0,6.0,4.0,1.0,168,0.0,1,0,0,0,0,1,279.0,2.0,27,1,0
275500.0,754,2006,3,1.0,1.0,2.0,0.0,192,4.0,0,1,1,1,0,1,1030.0,2.0,52,0,0
156000.0,755,2009,7,1.0,6.0,1.0,1.0,171,0.0,0,0,0,0,0,1,115.0,2.0,48,1,0
172500.0,756,2009,3,1.0,6.0,1.0,0.0,0,0.0,0,1,1,0,0,1,348.0,1.0,24,0,0
212000.0,757,2009,4,2.0,6.0,3.0,0.0,144,0.0,1,1,0,0,0,1,846.0,2.0,105,1,0
158900.0,758,2010,4,2.0,3.0,2.0,0.0,335,3.0,0,1,0,1,0,0,234.0,3.0,0,0,1
179400.0,759,2008,8,1.0,5.0,1.0,0.0,0,0.0,0,1,1,0,0,1,195.0,1.0,0,0,0
290000.0,760,2007,11,2.0,2.0,3.0,0.0,222,3.0,0,1,1,1,0,1,1198.0,2.0,98,0,0
127500.0,761,2009,10,1.0,3.0,1.0,0.0,0,0.0,0,0,0,0,0,1,252.0,1.0,0,1,1
100000.0,762,2009,10,1.0,2.0,2.0,0.0,0,0.0,0,0,0,0,0,0,740.0,1.0,0,1,0
215200.0,763,2010,6,1.0,6.0,2.0,0.0,169,0.0,0,1,0,0,0,1,732.0,1.0,45,1,0
337000.0,764,2009,7,1.0,6.0,2.0,1.0,0,4.0,0,1,1,1,0,1,89.0,2.0,128,0,0
270000.0,765,2006,4,2.0,2.0,3.0,1.0,0,4.0,0,1,0,1,0,0,0.0,3.0,30,1,1
264132.0,766,2008,8,2.0,1.0,1.0,0.0,0,4.0,0,0,0,1,0,1,1498.0,3.0,174,0,0
196500.0,767,2010,3,1.0,6.0,1.0,0.0,228,3.0,0,1,1,1,0,1,586.0,1.0,66,0,0
160000.0,768,2008,7,2.0,5.0,2.0,1.0,245,0.0,0,0,0,0,0,1,323.0,1.0,0,1,0
216837.0,769,2006,10,1.0,6.0,1.0,0.0,120,4.0,1,0,0,1,0,1,1836.0,3.0,33,1,1
538000.0,770,2010,6,3.0,5.0,4.0,1.0,503,4.0,0,1,1,1,0,0,234.0,3.0,36,0,1
134900.0,771,2009,4,2.0,6.0,3.0,1.0,120,0.0,0,0,0,0,0,0,173.0,1.0,0,1,1
102000.0,772,2006,4,1.0,2.0,1.0,0.0,0,0.0,0,0,0,0,0,1,0.0,1.0,0,1,0
107000.0,773,2010,3,1.0,5.0,3.0,1.0,144,3.0,0,0,0,1,0,1,480.0,1.0,0,1,0
114500.0,774,2007,7,1.0,3.0,1.0,0.0,0,0.0,0,0,0,0,0,1,456.0,2.0,0,1,0
395000.0,775,2007,7,1.0,1.0,3.0,0.0,315,4.0,0,0,1,1,1,0,1935.0,3.0,45,0,1
162000.0,776,2009,6,1.0,6.0,1.0,1.0,0,0.0,0,0,1,0,0,0,338.0,3.0,247,0,1
221500.0,777,2006,7,2.0,6.0,3.0,0.0,144,0.0,1,0,1,0,0,1,1594.0,2.0,59,0,0
142500.0,778,2006,6,2.0,5.0,1.0,1.0,241,2.0,0,0,0,1,0,1,102.0,1.0,0,1,1
144000.0,779,2007,10,1.0,0.0,0.0,0.0,0,3.0,0,0,1,2,0,1,0.0,1.0,0,0,0
135000.0,780,2006,5,1.0,6.0,4.0,1.0,0,0.0,0,0,1,0,0,1,0.0,1.0,0,0,0
176000.0,781,2007,6,1.0,1.0,1.0,0.0,220,3.0,0,0,1,1,0,1,1237.0,3.0,21,0,0
175900.0,782,2006,7,1.0,5.0,1.0,0.0,0,0.0,0,1,0,0,0,1,374.0,2.0,124,1,0
187100.0,783,2009,6,3.0,1.0,1.0,0.0,0,0.0,1,0,0,0,0,1,1413.0,2.0,33,1,0
165500.0,784,2009,7,2.0,6.0,3.0,1.0,303,3.0,0,0,1,1,1,0,0.0,3.0,30,0,0
128000.0,785,2008,6,1.0,1.0,1.0,0.0,0,4.0,0,0,0,1,0,1,742.0,0.0,291,1,0
161500.0,786,2009,9,1.0,3.0,1.0,0.0,0,4.0,0,0,0,1,0,1,491.0,1.0,0,1,0
139000.0,787,2010,6,1.0,2.0,1.0,1.0,0,0.0,0,0,0,0,0,1,0.0,1.0,0,1,0
233000.0,788,2010,1,2.0,6.0,1.0,1.0,0,0.0,0,1,0,0,0,1,300.0,2.0,45,1,0
107900.0,789,2008,8,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,1,0,901.0,1.0,0,1,0
187500.0,790,2007,7,2.0,2.0,4.0,0.0,133,0.0,0,1,1,0,0,1,264.0,3.0,168,0,0
160200.0,791,2009,9,1.0,6.0,1.0,0.0,100,4.0,0,0,1,1,0,1,1129.0,3.0,16,0,0
146800.0,792,2007,5,2.0,5.0,3.0,1.0,120,3.0,0,0,0,2,1,0,490.0,2.0,0,1,0
269790.0,793,2007,6,2.0,6.0,3.0,1.0,180,3.0,0,1,0,1,0,0,255.0,1.0,130,1,0
225000.0,794,2007,6,1.0,1.0,3.0,0.0,168,0.0,0,0,0,0,0,1,1496.0,3.0,130,0,0
194500.0,795,2008,10,2.0,1.0,1.0,0.0,143,3.0,0,1,0,1,1,0,712.0,3.0,46,1,0
171000.0,796,2010,4,1.0,1.0,1.0,0.0,0,3.0,0,1,1,1,0,1,650.0,1.0,50,0,0
143500.0,797,2007,4,1.0,1.0,1.0,0.0,138,3.0,0,1,1,1,0,1,660.0,2.0,0,0,0
110000.0,798,2008,4,1.0,4.0,1.0,0.0,0,0.0,0,0,0,0,0,1,203.0,1.0,0,1,0
485000.0,799,2009,7,1.0,1.0,1.0,0.0,144,4.0,0,1,0,2,0,1,1926.0,3.0,78,0,1
175000.0,800,2007,6,1.0,5.0,1.0,1.0,0,3.0,0,1,1,2,1,0,162.0,1.0,0,0,0
200000.0,801,2008,5,2.0,6.0,4.0,1.0,403,0.0,0,1,0,0,0,1,154.0,2.0,114,1,0
109900.0,802,2007,7,1.0,2.0,1.0,1.0,0,0.0,0,0,0,0,0,1,999.0,1.0,0,1,0
189000.0,803,2008,10,1.0,6.0,3.0,1.0,36,4.0,1,1,0,1,0,1,80.0,3.0,18,1,0
582933.0,804,2009,1,1.0,1.0,4.0,0.0,52,4.0,0,1,0,1,0,1,1734.0,2.0,170,0,1
118000.0,805,2006,6,1.0,2.0,1.0,0.0,0,0.0,0,0,0,0,0,1,124.0,1.0,0,1,0
227680.0,806,2008,7,2.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,0,1417.0,2.0,60,0,0
135500.0,807,2006,10,1.0,5.0,3.0,0.0,68,0.0,0,0,0,0,0,1,100.0,3.0,0,1,0
223500.0,808,2009,5,1.0,6.0,4.0,2.0,0,3.0,0,1,0,1,0,1,15.0,2.0,312,1,0
159950.0,809,2006,6,1.0,5.0,3.0,1.0,0,4.0,0,0,1,1,0,1,380.0,2.0,0,0,0
106000.0,810,2009,11,1.0,1.0,1.0,0.0,40,0.0,0,0,0,0,1,0,849.0,1.0,156,1,1
181000.0,811,2006,1,1.0,5.0,1.0,1.0,265,2.0,0,1,1,1,0,1,0.0,2.0,0,0,1
144500.0,812,2008,6,1.0,6.0,4.0,1.0,140,4.0,1,0,1,1,0,1,186.0,3.0,0,0,0
55993.0,813,2010,6,1.0,1.0,3.0,0.0,0,0.0,0,0,0,0,0,1,540.0,1.0,0,1,1
157900.0,814,2007,4,1.0,3.0,1.0,0.0,0,0.0,0,1,1,0,0,1,834.0,2.0,0,0,0
116000.0,815,2006,7,1.0,1.0,1.0,0.0,207,0.0,0,1,0,0,0,1,686.0,1.0,0,1,0
224900.0,816,2010,5,3.0,1.0,1.0,0.0,0,0.0,1,0,1,0,0,0,1649.0,2.0,34,0,0
137000.0,817,2006,7,2.0,4.0,1.0,0.0,0,4.0,0,0,0,1,1,0,522.0,2.0,0,1,0
271000.0,818,2008,7,2.0,6.0,1.0,1.0,150,4.0,0,0,1,2,0,0,350.0,2.0,59,0,1
155000.0,819,2010,6,1.0,6.0,3.0,1.0,0,0.0,0,0,1,0,0,1,506.0,1.0,0,0,0
224000.0,820,2010,6,2.0,6.0,2.0,1.0,192,4.0,0,0,0,1,0,1,625.0,2.0,35,0,0
183000.0,821,2008,6,2.0,1.0,1.0,0.0,0,0.0,1,1,0,0,0,0,798.0,2.0,45,1,0
93000.0,822,2009,2,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1,936.0,1.0,32,1,0
225000.0,823,2007,10,2.0,1.0,4.0,0.0,100,4.0,0,1,0,1,1,0,847.0,3.0,48,1,0
139500.0,824,2009,7,1.0,1.0,1.0,0.0,335,4.0,0,0,0,1,0,1,778.0,1.0,0,1,0
232600.0,825,2006,6,1.0,1.0,1.0,0.0,0,4.0,0,0,0,1,0,1,1489.0,2.0,140,1,0
385000.0,826,2008,6,1.0,6.0,3.0,1.0,188,4.0,0,0,1,1,0,1,442.0,3.0,45,0,1
109500.0,827,2008,5,1.0,5.0,1.0,1.0,0,0.0,0,0,0,0,0,1,0.0,0.0,0,1,0
189000.0,828,2009,4,2.0,6.0,1.0,0.0,290,3.0,0,0,0,1,0,1,1434.0,2.0,39,1,0
185000.0,829,2009,6,3.0,2.0,4.0,0.0,486,0.0,0,1,0,0,0,0,0.0,3.0,0,1,0
147400.0,830,2006,7,1.0,1.0,1.0,0.0,0,0.0,0,1,0,0,0,1,600.0,2.0,166,1,0
166000.0,831,2008,6,2.0,3.0,1.0,1.0,0,4.0,0,1,1,2,1,0,352.0,2.0,0,0,0
151000.0,832,2006,6,1.0,1.0,1.0,0.0,0,0.0,0,1,0,0,0,1,600.0,2.0,166,1,0
237000.0,833,2010,1,2.0,6.0,1.0,1.0,192,3.0,1,1,1,1,0,0,458.0,2.0,39,0,0
167000.0,834,2009,2,1.0,3.0,1.0,0.0,0,0.0,0,1,1,0,0,1,975.0,2.0,0,0,0
139950.0,835,2008,9,1.0,3.0,1.0,1.0,0,0.0,0,0,1,0,0,1,572.0,1.0,0,0,0
128000.0,836,2010,2,1.0,4.0,1.0,0.0,290,0.0,0,0,0,0,0,1,625.0,1.0,0,1,0
153500.0,837,2007,6,1.0,3.0,1.0,1.0,0,0.0,0,0,0,0,0,1,1221.0,1.0,116,1,0
100000.0,838,2008,11,1.0,4.0,1.0,1.0,0,0.0,0,1,1,0,0,1,153.0,1.0,0,0,0
144000.0,839,2008,6,1.0,1.0,1.0,0.0,278,0.0,1,1,0,0,0,1,1099.0,1.0,0,1,0
130500.0,840,2008,5,1.0,4.0,1.0,0.0,0,0.0,0,0,0,0,0,1,416.0,1.0,0,1,0
140000.0,841,2008,3,2.0,4.0,1.0,0.0,0,0.0,0,0,0,0,0,1,516.0,1.0,0,1,0
157500.0,842,2008,6,1.0,1.0,1.0,0.0,70,1.0,0,0,0,1,0,1,650.0,1.0,78,1,0
174900.0,843,2008,5,1.0,3.0,4.0,1.0,0,0.0,0,1,1,0,0,1,276.0,2.0,129,0,0
141000.0,844,2007,7,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,1,0,1800.0,0.0,0,1,0
153900.0,845,2008,6,2.0,1.0,2.0,0.0,418,4.0,0,1,0,1,0,1,876.0,1.0,0,1,0
171000.0,846,2007,1,2.0,5.0,4.0,1.0,0,3.0,0,0,0,2,0,0,0.0,3.0,0,1,0
213000.0,847,2009,7,1.0,5.0,1.0,1.0,234,3.0,0,1,1,1,0,1,227.0,1.0,72,0,0
133500.0,848,2009,8,2.0,4.0,3.0,1.0,0,2.0,1,0,0,1,0,0,404.0,1.0,0,1,0
240000.0,849,2008,9,3.0,1.0,1.0,0.0,486,4.0,0,0,0,1,0,1,907.0,1.0,40,1,0
187000.0,850,2007,8,1.0,1.0,1.0,0.0,113,3.0,0,1,1,1,0,0,528.0,2.0,100,0,1
131500.0,851,2007,11,1.0,6.0,3.0,1.0,140,0.0,1,0,1,0,0,1,189.0,3.0,0,0,0
215000.0,852,2006,5,1.0,1.0,4.0,0.0,143,3.0,0,0,1,1,0,1,1273.0,3.0,20,0,0
164000.0,853,2007,8,1.0,3.0,1.0,0.0,0,4.0,0,0,0,2,0,1,554.0,1.0,0,1,0
158000.0,854,2009,8,2.0,3.0,4.0,0.0,180,2.0,0,1,1,1,1,0,563.0,2.0,0,0,0
170000.0,855,2006,7,1.0,5.0,2.0,1.0,0,4.0,0,1,0,1,0,1,372.0,1.0,418,1,1
127000.0,856,2010,4,2.0,5.0,1.0,1.0,0,0.0,0,1,0,0,1,0,381.0,1.0,104,1,0
147000.0,857,2008,10,2.0,6.0,4.0,1.0,0,0.0,1,0,0,0,0,1,0.0,1.0,0,1,0
174000.0,858,2009,3,1.0,1.0,1.0,0.0,0,3.0,0,1,0,1,0,1,702.0,3.0,36,1,0
152000.0,859,2009,6,1.0,1.0,1.0,0.0,0,3.0,0,0,1,1,0,1,1090.0,2.0,0,0,0
250000.0,860,2006,8,2.0,4.0,2.0,1.0,0,4.0,0,1,1,1,1,0,435.0,1.0,65,0,0
189950.0,861,2007,6,1.0,1.0,1.0,0.0,0,4.0,0,1,0,1,1,0,912.0,1.0,240,1,0
131500.0,862,2010,4,1.0,4.0,2.0,1.0,0,0.0,0,1,0,0,0,1,198.0,1.0,0,1,1
152000.0,863,2010,5,1.0,6.0,1.0,0.0,0,0.0,0,0,0,0,1,0,702.0,1.0,0,1,1
132500.0,864,2009,7,1.0,4.0,1.0,1.0,0,0.0,0,0,0,0,0,1,0.0,1.0,0,1,1
250580.0,865,2008,5,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1,1372.0,3.0,140,1,0
148500.0,866,2009,8,2.0,4.0,1.0,1.0,0,0.0,0,0,1,0,0,1,174.0,1.0,0,0,0
248900.0,867,2007,11,2.0,1.0,3.0,0.0,192,4.0,0,0,0,1,0,1,1638.0,2.0,80,0,0
129000.0,868,2007,5,1.0,5.0,1.0,1.0,168,0.0,0,1,0,0,1,0,108.0,2.0,0,1,0
169000.0,869,2006,5,3.0,0.0,0.0,0.0,120,3.0,0,0,0,1,1,0,0.0,1.0,144,1,0
236000.0,870,2010,6,1.0,6.0,1.0,1.0,156,3.0,0,1,1,1,0,1,300.0,3.0,90,0,0
109500.0,871,2009,8,1.0,1.0,1.0,0.0,0,0.0,0,0,0,0,0,1,894.0,1.0,0,1,1
200500.0,872,2010,6,1.0,6.0,1.0,0.0,0,0.0,1,1,1,0,0,1,299.0,2.0,77,0,0
116000.0,873,2008,10,1.0,1.0,3.0,0.0,196,0.0,0,0,0,0,1,0,105.0,1.0,0,1,0
133000.0,874,2009,9,1.0,3.0,1.0,0.0,0,4.0,0,0,0,1,0,1,457.0,1.0,28,1,0
66500.0,875,2009,8,1.0,1.0,1.0,0.0,26,0.0,0,1,0,0,0,1,676.0,1.0,0,1,0
303477.0,876,2007,8,1.0,6.0,3.0,0.0,208,4.0,0,1,0,1,0,1,1120.0,3.0,364,1,0
132250.0,877,2007,1,1.0,5.0,4.0,1.0,0,0.0,0,0,0,0,0,1,431.0,1.0,0,1,0
350000.0,878,2009,6,1.0,6.0,1.0,1.0,184,4.0,0,1,0,1,0,1,292.0,3.0,0,0,1
148000.0,879,2010,6,2.0,5.0,3.0,1.0,192,0.0,0,0,0,0,0,1,210.0,1.0,0,1,0
136500.0,880,2009,7,2.0,5.0,1.0,1.0,0,0.0,1,0,1,0,0,0,218.0,1.0,0,0,0
157000.0,881,2007,6,1.0,5.0,1.0,1.0,0,0.0,0,1,0,0,0,1,110.0,3.0,49,1,0
187500.0,882,2007,4,2.0,2.0,2.0,0.0,168,3.0,0,1,1,1,0,0,254.0,2.0,36,0,0
178000.0,883,2009,12,2.0,1.0,1.0,0.0,342,3.0,0,1,0,1,1,0,808.0,2.0,40,1,0
118500.0,884,2006,3,1.0,1.0,1.0,1.0,0,0.0,0,0,0,0,0,1,795.0,1.0,188,1,0
100000.0,885,2009,7,1.0,4.0,1.0,0.0,0,0.0,0,0,1,0,0,1,460.0,2.0,0,0,0
328900.0,886,2008,1,2.0,6.0,3.0,1.0,97,3.0,0,0,1,1,0,0,460.0,3.0,65,0,0
145000.0,887,2006,6,1.0,2.0,1.0,0.0,272,0.0,0,0,1,0,1,0,1098.0,3.0,54,0,0
135500.0,888,2008,4,2.0,1.0,1.0,0.0,121,0.0,0,1,0,0,0,1,816.0,1.0,0,1,0
268000.0,889,2007,10,2.0,5.0,4.0,1.0,81,3.0,0,0,0,1,0,1,1043.0,1.0,207,1,0
149500.0,890,2009,2,1.0,4.0,1.0,1.0,0,3.0,0,0,1,1,0,1,481.0,2.0,0,0,1
122900.0,891,2007,7,1.0,1.0,2.0,0.0,0,1.0,0,0,0,1,1,0,672.0,1.0,0,1,0
172500.0,892,2009,7,1.0,2.0,1.0,0.0,243,3.0,0,1,1,1,0,1,192.0,2.0,0,0,1
154500.0,893,2006,2,1.0,6.0,1.0,0.0,192,0.0,0,0,0,0,0,1,396.0,2.0,0,1,1
165000.0,894,2008,6,1.0,4.0,2.0,1.0,511,4.0,0,0,0,1,0,1,319.0,1.0,116,1,0
118858.0,895,2009,6,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1,0.0,1.0,0,1,0
140000.0,896,2008,10,1.0,4.0,1.0,1.0,0,3.0,0,1,1,1,0,1,380.0,2.0,50,0,1
106500.0,897,2006,4,1.0,5.0,1.0,0.0,0,0.0,0,0,0,0,0,1,666.0,1.0,28,1,0
142953.0,898,2009,6,1.0,0.0,0.0,0.0,154,0.0,0,0,0,0,0,1,0.0,1.0,0,1,0
611657.0,899,2010,3,2.0,6.0,4.0,1.0,0,4.0,0,1,0,2,0,1,142.0,3.0,67,0,1
135000.0,900,2006,6,1.0,4.0,1.0,0.0,0,3.0,0,0,0,1,0,1,447.0,1.0,0,1,0
110000.0,901,2007,6,2.0,5.0,1.0,0.0,0,0.0,0,0,0,0,0,1,536.0,1.0,0,1,0
153000.0,902,2009,5,2.0,4.0,2.0,1.0,0,0.0,0,0,0,0,0,1,132.0,1.0,0,1,1
180000.0,903,2006,7,1.0,1.0,1.0,0.0,0,4.0,0,1,0,1,0,1,783.0,3.0,75,1,0
240000.0,904,2006,8,2.0,1.0,1.0,0.0,144,4.0,0,0,1,1,0,0,1670.0,2.0,60,0,1
125500.0,905,2007,8,2.0,6.0,1.0,0.0,0,0.0,0,0,1,0,0,1,277.0,1.0,0,0,0
128000.0,906,2010,2,1.0,3.0,1.0,1.0,0,0.0,0,0,0,0,0,1,412.0,2.0,0,0,0
255000.0,907,2007,6,2.0,6.0,1.0,1.0,0,4.0,0,0,0,1,1,0,1560.0,2.0,60,0,0
250000.0,908,2006,6,2.0,3.0,1.0,0.0,0,4.0,0,1,0,1,0,1,794.0,3.0,0,1,0
131000.0,909,2006,6,2.0,4.0,3.0,1.0,164,0.0,0,0,0,0,0,1,239.0,1.0,0,1,0
174000.0,910,2009,6,3.0,1.0,1.0,0.0,36,4.0,0,1,0,1,0,1,742.0,3.0,24,1,0
154300.0,911,2010,1,1.0,3.0,1.0,0.0,0,0.0,0,0,1,0,1,0,662.0,1.0,0,0,0
143500.0,912,2009,10,2.0,5.0,3.0,0.0,173,0.0,1,1,0,0,0,0,1072.0,1.0,0,1,0
88000.0,913,2006,7,1.0,3.0,1.0,0.0,0,0.0,0,0,0,0,0,1,279.0,1.0,0,1,0
145000.0,914,2007,8,1.0,4.0,1.0,0.0,0,0.0,0,0,0,0,0,1,717.0,1.0,0,1,0
